Date,MPRIME,MPRIMEpct,MPRIMEstd,VIX,VIXpct,VIXstd,RealGDP,RealGDPpct,RealGDPstd,UNRATEpct,UNRATEstd,income,incomepct,incomestd,CPIpct,CPIstd,bond10,bond10pct,bond5pct,bond5,bond3pct,bond3,commodity,commoditypct,SP500pct,SP500
6/1/2005,6.01,0.005016722,0.499356252,12.04,-0.094055681,0.893370024,14.78,-0.002025658,0.14441068,5,0.107004673,36591,0.001477954,273.0510575,0.051440329,0.247965186,3.921,-0.0166,-0.0091,3.703,0.0584,3.101,379.7879,0.0702,-0.0001,1191.33
5/1/2005,5.98,0.04,0.515955424,13.29,-0.131939909,0.881006527,14.81,0.00202977,0.163026923,5.1,0.083964278,36537,0.003681015,272.3771374,-0.102774923,0.247907858,3.987,-0.0507,-0.0423,3.737,0.0213,2.93,354.8881,0.0034,0.03,1191.5
4/1/2005,5.75,0.03046595,0.511277268,15.31,0.092011412,0.915859159,14.78,0.002033898,0.155334764,5.2,0.071063352,36403,0.002506059,273.5618394,0.672529747,0.252216871,4.2,-0.0642,-0.0647,3.902,0.0372,2.869,353.6854,-0.078,-0.0201,1156.85
3/1/2005,5.58,0.016393443,0.529481927,14.02,0.160596026,0.8738275,14.75,-0.00202977,0.158057655,5.2,0.073824115,36312,0.003121633,276.1937364,0.782064651,0.233441146,4.488,0.0244,0.0391,4.172,0.0154,2.766,383.6221,0.078,-0.0191,1180.59
2/1/2005,5.49,0.045714286,0.520452794,12.08,-0.057722309,0.930029301,14.78,0.00887372,0.131153006,5.4,0.065192024,36199,0,277.2391477,0.576822234,0.212553883,4.381,0.0603,0.0851,4.015,0.1132,2.724,355.8531,0.0735,0.0189,1203.6
1/1/2005,5.25,0.019417476,0.475400416,12.82,-0.035364936,0.991332564,14.65,0.004112406,0.126073171,5.3,0.071063352,36199,-0.03703014,281.3028706,0.21019443,0.196193019,4.132,-0.0213,0.0261,3.7,0.1087,2.447,331.4828,0.0677,-0.0253,1181.27
12/1/2004,5.15,0.044624746,0.428537565,13.29,0.003776435,0.976190665,14.59,0.000685871,0.140570267,5.4,0.088317609,37591,0.036249862,291.0679989,-0.366492147,0.220232947,4.222,-0.0305,-0.0217,3.606,-0.0023,2.207,310.4673,-0.0935,0.0325,1211.92
11/1/2004,4.93,0.037894737,0.356066473,13.24,-0.186232329,0.895755659,14.58,0.006906077,0.12589237,5.4,0.084852814,36276,-0.003598209,118.866648,0.052383447,0.180133004,4.355,0.0809,0.1238,3.686,0.1679,2.212,342.5017,-0.0359,0.0386,1173.82
10/1/2004,4.75,0.037117904,0.286426256,16.27,0.21964018,0.813965943,14.48,0.001383126,0.12129395,5.5,0.083964278,36407,-0.000274597,143.4478302,0.526592944,0.172643067,4.029,-0.0228,-0.0123,3.28,0.1174,1.894,355.2492,0.0519,0.014,1130.2
9/1/2004,4.58,0.033860045,0.21669487,13.34,-0.127534336,1.001710685,14.46,0.002079002,0.122388271,5.4,0.086313383,36417,-0.00013728,147.2619435,0.211081794,0.192126233,4.123,-0.0276,-0.0012,3.321,0.0708,1.695,337.7328,0.1426,0.0094,1114.58
8/1/2004,4.43,0.042352941,0.149030198,15.29,-0.001958225,0.832769072,14.43,0.009090909,0.116738073,5.4,0.083964278,36422,0.002477155,141.5037102,0.05279831,0.226058424,4.24,-0.0559,-0.0987,3.325,0.1001,1.583,295.5954,-0.0386,0.0023,1104.24
7/1/2004,4.25,0.059850374,0.078768296,15.32,0.068340307,0.814849578,14.3,-0.006944444,0.132480607,5.5,0.09721111,36332,0.001626554,140.9877477,-0.158144439,0.235146779,4.491,-0.0201,-0.021,3.689,0.1242,1.439,307.4776,0.0738,-0.0343,1101.72
6/1/2004,4.01,0.0025,0.003162278,14.34,-0.07483871,1.59717855,14.4,0.009110021,0.133120664,5.6,0.119373364,36273,0,147.0577438,0.317292438,0.217449996,4.583,-0.0176,0.0145,3.768,0.2075,1.28,286.3553,-0.05,0.018,1140.84
5/1/2004,4,0,0,15.5,-0.098313025,1.51877048,14.27,-0.002795248,0.144760338,5.6,0.134164079,36273,0.004319296,129.3061483,0.585106383,0.218502496,4.665,0.0344,0.032,3.714,0.095,1.06,301.4126,0.0411,0.0121,1120.68
4/1/2004,4,0,0,17.190001,0.02688178,1.52224748,14.31,0.005621926,0.166453197,5.6,0.148996644,36117,0.002692948,102.5788721,0.320170758,0.208338643,4.51,0.1754,0.2955,3.599,0.0265,0.968,289.5122,0.0262,-0.0168,1107.3
3/1/2004,4,0,0.069570109,16.74,0.150515464,1.565299981,14.23,0.009219858,0.180788397,5.8,0.161400124,36020,0.003314671,127.0481011,0.644468314,0.208690113,3.837,-0.034,-0.0551,2.778,-0.0053,0.943,282.1227,0.0124,-0.0164,1126.21
2/1/2004,4,0,0.099336689,14.55,-0.125075113,1.571175201,14.1,-0.005641749,0.205793856,5.6,0.161864141,35901,0.001143335,150.9786243,0.539956803,0.194664052,3.972,-0.0392,-0.0634,2.94,0.0338,0.948,278.6556,0.0714,0.0122,1144.94
1/1/2004,4,0,0.116218186,16.629999,-0.091753145,1.432134633,14.18,0.002120141,0.196015872,5.7,0.137840488,35860,-0.001197672,198.7926181,0.488334238,0.18073546,4.134,-0.028,-0.023,3.139,-0.0108,0.917,260.088,-0.0017,0.0173,1131.13
12/1/2003,4,0,0.125525562,18.309999,0.121936213,2.51751028,14.15,0.006401138,0.183557439,5.7,0.121655251,35903,0.000111424,247.7946327,-0.108401084,0.195222795,4.253,-0.0187,-0.0126,3.213,-0.0107,0.927,260.5434,0.06,0.0508,1111.92
11/1/2003,4,0,0.12890996,16.32,0.013664596,3.176010303,14.06,0.000711744,0.167398394,5.8,0.100995049,35899,0.005264484,276.0742291,-0.27027027,0.239935339,4.334,0.0086,0.009,3.254,-0.0168,0.937,245.8032,0.0307,0.0071,1058.2
10/1/2003,4,0,0.126846364,16.1,-0.291373208,3.567648341,14.05,0.005726557,0.146802967,6,0.100995049,35711,0.00297711,272.0422394,-0.107991361,0.224079604,4.297,0.0906,0.1436,3.225,0.0053,0.953,238.4895,0.0252,0.055,1050.71
9/1/2003,4,0,0.119051809,22.719999,0.219538391,3.392258213,13.97,0.005759539,0.12758004,6.1,0.100995049,35605,-0.012152152,267.0020693,0.325027086,0.233520487,3.94,-0.1186,-0.1859,2.82,-0.0257,0.948,232.6344,-0.0405,-0.0119,995.97
8/1/2003,4,0,0.114217142,18.629999,-0.044125244,3.455777163,13.89,0.002164502,0.106671875,6.1,0.103923048,36043,0.006057054,264.7351601,0.380641653,0.235932496,4.47,0.0136,0.0781,3.464,0.0373,0.973,242.459,0.0399,0.0148,1008.01
7/1/2003,4,-0.052132701,0.186535668,19.49,-0.001536885,3.42313313,13.86,0.012417823,0.073340909,6.2,0.121655251,35826,0.011234052,197.193864,0.108873163,0.231201614,4.41,0.2543,0.3315,3.213,0.0229,0.938,233.1563,-0.0002,0.0193,993.32
6/1/2003,4.22,-0.007058824,0.20987033,19.52,0.002568105,4.189945087,13.69,0.001463058,0.063805259,6.3,0.122678441,35428,0.002121461,126.389873,0.108991826,0.230892178,3.516,0.0424,0.0537,2.413,-0.1746,0.917,233.2028,-0.0087,0.0113,974.5
5/1/2003,4.25,0,0.236643191,19.469999,-0.082036779,3.815286096,13.67,0.005147059,0.057348835,6.1,0.095131488,35353,0.007064521,98.38201055,-0.163220892,0.233044036,3.373,-0.1216,-0.1673,2.29,-0.0142,1.111,235.2415,0.0909,0.0509,963.59
4/1/2003,4.25,0,0.251440296,21.209999,-0.272384254,3.107733477,13.6,-0.004392387,0.06328068,6,0.078740079,35105,0.005153901,58.91523572,-0.217155266,0.219242987,3.84,0.01,0.0163,2.75,0,1.127,215.6376,-0.0716,0.081,916.92
3/1/2003,4.25,0,0.254732976,29.15,-0.016199764,2.578476125,13.66,0.005150846,0.054201271,5.9,0.069282032,34925,0.001663464,51.12357577,0.60076461,0.199054712,3.802,0.0298,0.0154,2.706,-0.0632,1.127,232.2788,-0.1662,0.0084,848.18
2/1/2003,4.25,0,0.246981781,29.629999,-0.049406513,3.442548222,13.59,-0.002202643,0.060147966,5.9,0.06670832,34867,-0.00422676,50.70877636,0.770500826,0.185305889,3.692,-0.0691,-0.0923,2.665,0.0221,1.203,278.572,0.0991,-0.017,841.15
1/1/2003,4.25,0,0.227058485,31.17,0.089098494,3.827383704,13.62,0.006651885,0.066999171,5.8,0.06670832,35015,-0.002137361,54.91975965,0.442233278,0.154673083,3.966,0.0388,0.0759,2.936,-0.0345,1.177,253.4514,0.0778,-0.0274,855.7
12/1/2002,4.25,-0.022988506,0.191195072,28.620001,0.040727309,4.494927374,13.53,0.002222222,0.066164777,6,0.070710678,35090,0.001684223,70.12235734,-0.220628792,0.167185799,3.818,-0.0933,-0.1631,2.729,-0.0279,1.219,235.1541,0.0811,-0.0603,879.82
11/1/2002,4.35,-0.084210526,0.126491106,27.5,-0.11689143,4.661871429,13.5,-0.000740192,0.069673843,5.9,0.055226805,35031,0.001916257,69.57600161,0,0.144083501,4.211,0.0811,0.1601,3.261,-0.1723,1.254,217.5085,0.0004,0.0571,936.31
10/1/2002,4.75,0,0,31.139999,-0.215419507,4.818231778,13.51,0.000740741,0.104647557,5.7,0.047434165,34964,0.00206351,71.2781874,0.165745856,0.133226505,3.895,0.0819,0.0963,2.811,-0.0232,1.515,217.423,-0.0444,0.0864,885.76
9/1/2002,4.75,0,0.028460499,39.689999,0.215992654,4.698686828,13.5,-0.005891016,0.113450919,5.7,0.047434165,34892,0.000286681,186.5186854,0.166021029,0.192405119,3.6,-0.1283,-0.1957,2.564,-0.0817,1.551,227.5257,0.0571,-0.11,815.28
8/1/2002,4.75,0,0.111175537,32.639999,0.019044646,3.312933193,13.58,0.005181347,0.120595743,5.7,0.071063352,34882,-0.000573033,244.4345413,0.333148251,0.207971674,4.13,-0.0738,-0.0842,3.188,-0.0094,1.689,215.2304,0.0581,0.0049,916.07
7/1/2002,4.75,0,0.256072906,32.029999,0.261023583,3.436777586,13.51,0.00371471,0.108939331,5.8,0.115974135,34902,-0.003312582,278.6008704,0.111172874,0.22884933,4.459,-0.0728,-0.1386,3.481,0.0029,1.705,203.4048,0.0031,-0.079,911.62
6/1/2002,4.75,0,0.50811744,25.4,0.271271271,3.425228602,13.46,0,0.107708454,5.8,0.182893412,35018,0.002203715,268.9409694,0.055617353,0.240633279,4.809,-0.0468,-0.0725,4.041,-0.0263,1.7,202.7765,0.0437,-0.0725,989.82
5/1/2002,4.75,0,0.713785682,19.98,-0.088087631,3.417273617,13.46,0.003728561,0.097530622,5.8,0.229782506,34941,0.003273322,263.6977816,0,0.241836585,5.045,-0.0086,-0.0169,4.357,-0.0202,1.746,194.2879,-0.0487,-0.0091,1067.14
4/1/2002,4.75,0,0.837815281,21.91,0.259195402,3.337541419,13.41,0.005247376,0.091899704,5.9,0.289827535,34827,0.002677492,248.023638,0.559284116,0.256263147,5.089,-0.0586,-0.0801,4.432,-0.0138,1.782,204.2329,0.0149,-0.0614,1076.92
3/1/2002,4.75,0,0.932034811,17.4,-0.194071329,3.485348725,13.34,-0.006701415,0.09065196,5.7,0.319687347,34734,-2.88E-05,259.438008,0.562429696,0.233773143,5.406,0.1092,0.1469,4.818,0.029,1.807,201.2279,0.1399,0.0367,1147.39
2/1/2002,4.75,0,0.998114333,21.59,0.023707918,3.160253773,13.43,0.002987304,0.081349725,5.7,0.358887169,34735,0.000806754,261.5714434,0.395256917,0.222900883,4.874,-0.0341,-0.0396,4.201,-0.0118,1.756,176.5311,0.0633,-0.0208,1106.73
1/1/2002,4.75,-0.018595041,1.074473514,21.09,-0.113865509,3.094044836,13.39,0.014393939,0.069992063,5.7,0.359791606,34707,0.019954155,247.7768048,0.226372383,0.223057028,5.046,0.0034,0.0085,4.374,0.0236,1.777,166.0257,-0.0185,-0.0156,1130.2
12/1/2001,4.84,-0.050980392,1.132876869,23.799999,-0.001677894,3.056420409,13.2,-0.004524887,0.067692113,5.7,0.343874977,34028,0.000970731,225.8986056,-0.394588501,0.223102597,5.029,0.0578,0.068,4.337,-0.0258,1.736,169.1572,-0.0025,0.0076,1148.08
11/1/2001,5.1,-0.077757685,1.109665115,23.84,-0.289630534,3.078558605,13.26,0.008365019,0.06770032,5.5,0.303315018,33995,0.000323682,221.6713784,-0.16882386,0.206709252,4.754,0.1202,0.1693,4.061,-0.1256,1.782,169.575,-0.0331,0.0752,1139.45
10/1/2001,5.53,-0.119426752,1.093930731,33.560001,0.051049201,3.165506131,13.15,-0.016454749,0.056774407,5.3,0.253081015,33984,-0.018427589,215.3966574,-0.336511497,0.218138377,4.244,-0.0754,-0.0875,3.473,-0.1401,2.038,175.3805,-0.0349,0.0181,1059.78
9/1/2001,6.28,-0.058470765,1.095743786,31.93,0.281300161,2.618074609,13.37,0.011346445,0.04398232,5,0.223718573,34622,-0.00946986,214.3485596,0.450704225,0.189225654,4.59,-0.0517,-0.1309,3.806,-0.2984,2.37,181.7182,-0.1048,-0.0817,1040.94
8/1/2001,6.67,-0.011851852,1.10225476,24.92,0.152636394,2.354279213,13.22,-0.003016591,0.042544095,4.9,0.204450483,34953,0.015485183,203.6526946,0,0.185581843,4.84,-0.0425,-0.0323,4.379,-0.0482,3.378,203.0028,0.0064,-0.0641,1133.58
7/1/2001,6.75,-0.032951289,1.077004075,21.620001,0.134312809,2.370211426,13.26,-0.006741573,0.045264654,4.6,0.169705627,34420,0.013724451,100.1687576,-0.280898876,0.179816486,5.055,-0.0646,-0.0895,4.525,-0.0335,3.549,201.72,-0.0047,-0.0107,1211.23
6/1/2001,6.98,-0.035911602,0.980005102,19.059999,-0.158127215,2.449649971,13.35,0.004514673,0.054456915,4.5,0.155724115,33954,-0.001000353,70.88145032,0.16882386,0.14609364,5.404,0.0035,0.0118,4.97,0.0082,3.672,202.6644,-0.0687,-0.025,1224.38
5/1/2001,7.24,-0.071794872,0.833312666,22.639999,-0.111460008,2.733532577,13.29,0.007581501,0.051088159,4.3,0.132098448,33988,-0.003284457,73.41443999,0.4522329,0.157455381,5.385,0.0092,0.0049,4.912,-0.0613,3.642,217.6236,-0.0295,0.0051,1255.82
4/1/2001,7.8,-0.0625,0.633334211,25.48,-0.110335164,2.82520444,13.19,-0.002269289,0.055025247,4.4,0.125698051,34100,-0.003739628,96.70170629,0.397275823,0.152273749,5.336,0.0857,0.074,4.888,-0.0958,3.88,224.2305,0.054,0.0768,1249.46
3/1/2001,8.32,-0.021176471,0.459856258,28.639999,0.010229242,2.975728414,13.22,-0.002264151,0.056764621,4.3,0.100995049,34228,0.00181467,128.7172288,0.227531286,0.160286384,4.915,0.0022,-0.0244,4.551,-0.1187,4.291,212.7381,-0.0417,-0.0642,1160.33
2/1/2001,8.5,-0.060773481,0.329594026,28.35,0.28746594,2.738963598,13.25,0,0.085146932,4.2,0.080311892,34166,0.000439226,141.8566882,0.399771559,0.163478832,4.904,-0.0407,-0.0239,4.665,-0.0219,4.869,221.9866,-0.022,-0.0923,1239.94
1/1/2001,9.05,-0.047368421,0.203767296,22.02,-0.179888268,2.568899456,13.25,-0.001507159,0.113436228,4.2,0.077781746,34151,0.004411635,158.2305912,0.632183908,0.164908085,5.112,0,-0.0411,4.779,-0.1518,4.978,226.9736,-0.0808,0.0346,1366.01
12/1/2000,9.5,0,0.249891087,26.85,-0.094435076,2.568553676,13.27,0,0.135896202,3.9,0.057008771,34001,0.001059915,175.0240126,-0.057438254,0.191506998,5.112,-0.0668,-0.0845,4.984,-0.0545,5.869,246.9237,-0.0369,0.0041,1320.28
11/1/2000,9.5,0,0.311876044,29.65,0.25476095,2.421689516,13.27,0.002265861,0.127108877,3.9,0.06363961,33965,-0.000588495,193.6700287,0.057471264,0.18980142,5.478,-0.0491,-0.0635,5.444,-0.0227,6.207,256.384,0.0831,-0.0801,1314.95
10/1/2000,9.5,0,0.385198362,23.629999,0.148760282,1.911342594,13.24,0.002271007,0.131402689,3.9,0.06164414,33985,0.001798137,209.7140434,0.172711572,0.180437076,5.761,-0.0081,-0.0077,5.813,0.0229,6.351,236.7139,-0.0032,-0.0049,1429.4
9/1/2000,9.5,0,0.421030482,20.57,0.221496437,1.956375442,13.21,0.008396947,0.143065642,3.9,0.058736701,33924,0.000117925,225.574112,0.520833333,0.191532392,5.808,0.0138,-0.0196,5.858,-0.0155,6.209,237.4833,-0.0283,-0.0535,1436.51
8/1/2000,9.5,0,0.446643034,16.84,-0.18804243,1.931630975,13.1,-0.006823351,0.164482353,4.1,0.058736701,33920,0.005156167,249.8849735,0,0.191949659,5.729,-0.0515,-0.0292,5.975,0.0168,6.307,244.3988,0.1457,0.0607,1517.68
7/1/2000,9.5,0,0.455724088,20.74,0.061412433,1.348212852,13.19,0.003041825,0.167385118,4,0.058736701,33746,0.00437513,265.640509,0.232018561,0.182886139,6.04,0.0022,-0.005,6.155,0.0585,6.203,213.3268,-0.095,-0.0163,1430.83
6/1/2000,9.5,0.028138528,0.425625031,19.540001,-0.173784313,1.255576426,13.15,-0.001518603,0.166536616,4,0.071063352,33599,0.001848704,285.8199521,0.524781341,0.18653554,6.027,-0.0411,-0.058,6.186,0.044,5.86,235.7137,0.0561,0.0239,1454.6
5/1/2000,9.24,0.026666667,0.371425183,23.65,-0.097328279,0.746593535,13.17,0.013076923,0.160003472,4,0.079056942,33537,0.003320768,284.3310043,0.116754232,0.180045797,6.285,0.0108,0.0041,6.567,-0.0344,5.613,223.2031,0.0984,-0.0219,1420.6
4/1/2000,9,0.019252548,0.328513487,26.200001,0.086686019,0.731828077,13,0.005413766,0.164668016,3.8,0.093808315,33426,0.004266314,275.5398791,0.058411215,0.175646269,6.218,0.036,0.0355,6.54,-0.008,5.813,203.2085,-0.0178,-0.0308,1452.43
3/1/2000,8.83,0.011454754,0.33334,24.110001,0.031664526,0.893578093,12.93,0.004662005,0.17164563,4,0.077781746,33284,0.001866233,257.5776097,0.824499411,0.180094073,6.002,-0.0635,-0.042,6.316,0.0117,5.86,206.8815,-0.0423,0.0967,1498.58
2/1/2000,8.73,0.027058824,0.326060662,23.370001,-0.063326651,0.947933345,12.87,-0.010760953,0.174814187,4.1,0.072456884,33222,0.003109997,239.9204451,0.592417062,0.139808597,6.409,-0.038,-0.0138,6.593,0.0176,5.792,216.0089,0.0467,-0.0201,1366.42
1/1/2000,8.5,0,0.30069549,24.950001,0.012581251,0.957124701,13.01,0.010878011,0.146002283,4,0.077781746,33119,0.005708907,207.4980602,0.297088532,0.159556553,6.662,0.0353,0.0541,6.685,0.0931,5.692,206.365,0.0608,-0.0509,1394.46
12/1/1999,8.5,0.015531661,0.288099134,24.639999,0.019023945,0.958227583,12.87,0.007042254,0.140984633,4,0.06670832,32931,0.006879472,153.424004,0,0.159711262,6.435,0.0391,0.0378,6.342,-0.0148,5.207,194.5372,0.0257,0.0578,1469.25
11/1/1999,8.37,0.014545455,0.251166169,24.18,0.08918914,1.259864997,12.78,0.004716981,0.141562707,4.1,0.06363961,32706,0.005657709,100.647926,0.059453032,0.152932142,6.193,0.0274,0.0281,6.111,0.0377,5.285,189.6623,0.0456,0.0191,1388.91
10/1/1999,8.25,0,0.214797062,22.200001,-0.126328178,1.320394384,12.72,0.003154574,0.132480607,4.1,0.057008771,32522,0.004602601,67.70971126,0.178677784,0.146864527,6.028,0.025,0.0334,5.944,0.0624,5.093,181.3901,-0.0506,0.0625,1362.93
9/1/1999,8.25,0.023573201,0.181426447,25.41,0.039263761,1.200171492,12.68,0.003164557,0.124137021,4.2,0.052915026,32373,-0.002188386,69.19483362,0.478755236,0.161527688,5.881,-0.0156,-0.0208,5.752,-0.0358,4.794,191.063,0.052,-0.0286,1282.71
8/1/1999,8.06,0.0075,0.119814672,24.450001,-0.007710958,1.222314044,12.64,0.008778931,0.114794502,4.2,0.054772256,32444,0.003277877,81.56374807,0.23995201,0.157360366,5.974,0.0122,0.014,5.874,0.0478,4.972,181.6245,0.0736,-0.0063,1320.41
7/1/1999,8,0.032258065,0.133849003,24.639999,0.168326174,1.390931877,12.53,0,0.141515606,4.3,0.06363961,32338,0.000990528,90.67524469,0.300842359,0.157438817,5.902,0.0202,0.0255,5.793,-0.0017,4.745,169.1718,0.0356,-0.032,1328.72
6/1/1999,7.75,0,0.246722967,21.09,-0.169357982,3.603091982,12.53,0.003202562,0.161895028,4.3,0.084852814,32306,0.002513576,100.5002736,0,0.155591513,5.785,0.0286,0.0115,5.649,0.0255,4.753,163.362,0.0732,0.0544,1372.71
5/1/1999,7.75,0,0.31030451,25.389999,0.01276422,4.884148061,12.49,0,0.164401271,4.2,0.088317609,32225,0.000931822,110.8037905,0,0.150988813,5.624,0.0512,0.0718,5.585,0.0227,4.635,152.2197,-0.0544,-0.025,1301.84
4/1/1999,7.75,0,0.345261576,25.07,0.077815993,4.908437717,12.49,0.005636071,0.168773352,4.3,0.080311892,32195,-0.004021655,125.4002392,0.727272727,0.145723217,5.35,0.0206,0.0204,5.211,0.01,4.532,160.9771,0.0457,0.0379,1335.18
3/1/1999,7.75,0,0.360030863,23.26,-0.165710157,5.248244044,12.42,0.00729927,0.169456648,4.2,0.077781746,32325,0.000185649,135.9365477,0.303951368,0.074109084,5.242,-0.0098,-0.0256,5.107,-0.0365,4.487,153.9354,0.1768,0.0388,1286.37
2/1/1999,7.75,0,0.357125873,27.879999,0.0620952,5.361139941,12.33,0.003254679,0.166883193,4.4,0.057008771,32319,0.002761402,140.9300536,0.121728545,0.064104218,5.294,0.1378,0.1539,5.241,0.0472,4.657,130.8113,-0.033,-0.0323,1238.33
1/1/1999,7.75,0,0.336088613,26.25,0.074938575,5.575675853,12.29,-0.002435065,0.162839389,4.3,0.064807407,32230,0.00467581,140.3859145,0.244051251,0.065457956,4.653,-0.0011,0.0009,4.542,-0.0047,4.447,135.2692,0.0169,0.041,1279.64
12/1/1998,7.75,-0.01774398,0.293039626,24.42,-0.061130334,5.618482267,12.32,0.00407498,0.166746647,4.4,0.076157731,32080,0.001029738,140.2632525,-0.06097561,0.061341208,4.658,-0.0136,0.012,4.538,-0.0076,4.468,133.019,-0.0035,0.0564,1229.23
11/1/1998,7.89,-0.028325123,0.215148528,26.01,-0.07272724,5.909512847,12.27,0.003270646,0.147516477,4.4,0.077459667,32047,0.003192988,159.3351813,0,0.044330909,4.722,0.0259,0.0603,4.484,0.0465,4.502,133.4806,-0.1011,0.0591,1163.63
10/1/1998,8.12,-0.043580683,0.119856396,28.049999,-0.315018356,6.021387079,12.23,0.013256007,0.131064022,4.5,0.076157731,31945,0.000438445,184.0830791,0.244498778,0.027885043,4.603,0.0409,-0.0021,4.229,0.0049,4.302,148.4851,-0.0343,0.0803,1098.67
9/1/1998,8.49,-0.001176471,0.003162278,40.950001,-0.075203209,6.028796424,12.07,0.005833333,0.1254503,4.6,0.084852814,31931,0.001882589,227.2977013,0.122399021,0.063221584,4.422,-0.124,-0.1372,4.238,-0.1096,4.281,153.7656,0.1227,0.0624,1017.01
8/1/1998,8.5,0,0,44.279999,0.785483903,4.942246454,12,-0.002493766,0.131997475,4.5,0.084852814,31871,0.002138163,261.0094347,0.12254902,0.0751838,5.048,-0.0812,-0.1079,4.912,-0.0515,4.808,136.9596,-0.0463,-0.1458,957.28
7/1/1998,8.5,0,0,24.799999,0.258244559,3.198366617,12.03,0.009228188,0.120374416,4.5,0.090553851,31803,0.000723726,291.1917667,0.122699387,0.080677312,5.494,0.0088,0.0068,5.506,-0.0028,5.069,143.6022,-0.0747,-0.0116,1120.67
6/1/1998,8.5,0,0,19.709999,-0.075515994,3.193295405,11.92,0.001680672,0.120669429,4.5,0.114017543,31780,0.004678806,311.3594707,0.122850123,0.084938013,5.446,-0.0202,-0.016,5.469,0.0152,5.083,155.1993,-0.0194,0.0394,1133.84
5/1/1998,8.5,0,0,21.32,0.006610009,3.063633921,11.9,-0.001677852,0.127819317,4.4,0.118532696,31632,0.003107757,308.9777986,0.184615385,0.085525319,5.558,-0.045,-0.0394,5.558,0.0081,5.007,158.2691,-0.0343,-0.0188,1090.82
4/1/1998,8.5,0,0,21.18,-0.125516066,3.056570105,11.92,0.002523129,0.134515592,4.3,0.117473401,31534,0.002192913,306.4173706,0.184956843,0.084990985,5.82,0.0286,0.029,5.786,-0.0308,4.967,163.8963,-0.0169,0.0091,1111.75
3/1/1998,8.5,0,0,24.219999,0.305660394,3.040655038,11.89,0.015371477,0.111634324,4.7,0.09617692,31465,0.004886306,294.0908363,0.185299568,0.084229408,5.658,0.006,0.0052,5.623,-0.0345,5.125,166.715,0.0098,0.0499,1101.75
2/1/1998,8.5,0,0,18.549999,-0.136003732,3.216581737,11.71,-0.005942275,0.151084965,4.6,0.100249688,31312,0.005555734,265.5615277,0.185643564,0.092183739,5.624,0.0196,0.039,5.594,0.0263,5.308,165.0984,-0.0526,0.0704,1049.34
1/1/1998,8.5,0,0,21.469999,-0.105789296,3.111287582,11.78,0.008561644,0.148473716,4.6,0.113137085,31139,0.007930342,234.486716,0.185988841,0.090435186,5.516,-0.0397,-0.0574,5.384,-0.0336,5.172,174.2636,-0.0077,0.0102,980.28
12/1/1997,8.5,0,0.063245553,24.01,-0.124681006,3.08944491,11.68,-0.002561913,0.160263672,4.7,0.125698051,30894,0.004846316,194.5471794,-0.123839009,0.094470677,5.744,-0.0231,-0.0228,5.712,0.0332,5.352,175.623,-0.0692,0.0157,970.43
11/1/1997,8.5,0,0.095597536,27.43,-0.218295811,3.143578272,11.71,0.006878762,0.162893967,4.6,0.134350288,30745,0.005494326,173.7831407,-0.061881188,0.086534311,5.88,0.0084,0.0231,5.845,-0.0023,5.18,188.6889,-0.0935,0.0446,955.4
10/1/1997,8.5,0,0.113529242,35.09,0.53164557,3.108054163,11.63,0,0.158170091,4.7,0.130384048,30577,0.00390702,155.9900638,0.248138958,0.076819811,5.831,-0.0446,-0.0466,5.713,0.0235,5.192,208.1534,0.0318,-0.0345,914.62
9/1/1997,8.5,0,0.12349089,22.91,-0.074717286,1.114590526,11.63,0.002586207,0.143840189,4.9,0.134350288,30458,0.001512561,147.2171865,0.248756219,0.084678385,6.103,-0.0372,-0.0379,5.992,-0.0244,5.073,201.7335,0.0305,0.0532,947.28
8/1/1997,8.5,0,0.127366488,24.76,0.152700186,1.357878804,11.6,0.007819288,0.130422391,4.8,0.144222051,30412,0.003994586,144.3191602,0.186915888,0.082578396,6.339,0.0542,0.0547,6.228,-0.0052,5.2,195.7684,0.0181,-0.0575,899.47
7/1/1997,8.5,0,0.125720148,21.48,-0.002322387,1.089257551,11.51,0.008764242,0.125255295,4.9,0.12328828,30291,0.002648042,135.2542236,0.124766064,0.089270523,6.013,-0.0752,-0.0749,5.905,0.0081,5.227,192.2873,0.0384,0.0781,954.31
6/1/1997,8.5,0,0.118321596,21.530001,0.121938503,1.221115964,11.41,-0.009548611,0.129116657,5,0.107004673,30211,0.002156173,122.9801,0.124921924,0.093680373,6.502,-0.0242,-0.0192,6.383,0.0509,5.185,185.1689,-0.0618,0.0435,885.14
5/1/1997,8.5,0,0.103949774,19.190001,-0.043369793,1.25128093,11.52,0.022182786,0.098775841,4.9,0.1,30146,0.003428419,111.3050987,-0.062421973,0.092454283,6.663,-0.0077,-0.0099,6.508,-0.0541,4.934,197.3687,0.0031,0.0586,848.28
4/1/1997,8.5,0.024096386,0.078881064,20.059999,-0.09394761,1.252386302,11.27,-0.00617284,0.113215625,5.1,0.090553851,30043,-0.000232945,99.48024929,0.125,0.069945969,6.715,-0.0278,-0.0275,6.573,-0.019,5.216,196.7678,0.0225,0.0584,801.34
3/1/1997,8.3,0.006060606,0.015811388,22.139999,0.049289052,1.695422486,11.34,0.007104796,0.101789543,5.2,0.082462113,30050,0.003841657,85.11815317,0.250626566,0.075158606,6.907,0.0535,0.0576,6.759,0.0176,5.317,192.4289,0.0191,-0.0426,757.12
