Date,MPRIME,MPRIMEpct,MPRIMEstd,SP500VIX,VIXlog,VIXlog_return,VIXpct,VIXstd,RealGDPpct,RealGDPstd,UNRATEpct,UNRATEstd,incomepct,incomelog_std,CPIindx,CPIpct,CPIstd,bond10,bond10pct,bond10std,bond5,bond5pct,bond5std,bond3,bond3pct,bond3std,b30ret,b30ind,b10ret,b10ind,b5ret,b5ind,b1ret,b1ind,risk free,SP500,SP500log_std,yield_diff
1/1/1998,8.5,0,0,23.87,3.066656565,-0.111813845,-0.105789296,3.111287582,0.008561644,0.148473716,4.6,0.113137085,0.007930342,2.370118244,380.2,0.185988841,0.090435186,5.516,-0.0397,0.41261525,5.384,-0.0574,0.379734059,5.172,-0.0336,0.117290901,0.020607,825.0878,0.021106,925.8063,0.018,849.162,0.006909,772.835,0.076048828,980.28,1.854395098,0.344
12/1/1997,8.5,0,0.063245553,26.28,3.17847041,-0.133166895,-0.124681006,3.08944491,-0.002561913,0.160263672,4.7,0.125698051,0.004846316,2.289024939,379.5,-0.123839009,0.094470677,5.744,-0.0231,0.375933638,5.712,-0.0228,0.349903177,5.352,0.0332,0.103587269,0.025418,808.4286,0.014809,906.6701,0.009777,834.1473,0.006296,767.5321,0.038021603,970.43,1.860631682,0.392
11/1/1997,8.5,0,0.095597536,32.21,3.311637305,-0.246278885,-0.218295811,3.143578272,0.006878762,0.162893967,4.6,0.134350288,0.005494326,2.240007642,380,-0.061881188,0.086534311,5.88,0.0084,0.33903615,5.845,0.0231,0.322818422,5.18,-0.0023,0.104139276,0.011381,788.3893,0.001182,893.4392,0.001143,826.0708,0.002906,762.7299,0.055767798,955.4,1.854551954,0.7
10/1/1997,8.5,0,0.113529242,23.87,3.55791619,0.426342693,0.53164557,3.108054163,0,0.158170091,4.7,0.130384048,0.00390702,2.193096936,380.2,0.248138958,0.076819811,5.831,-0.0446,0.270809896,5.713,-0.0466,0.259423635,5.192,0.0235,0.104021419,0.038609,779.5176,0.024771,892.3844,0.012638,825.1277,0.005622,760.5198,0.073509307,914.62,1.888031316,0.639
9/1/1997,8.5,0,0.12349089,23.81,3.131573496,-0.077655951,-0.074717286,1.114590526,0.002586207,0.143840189,4.9,0.134350288,0.001512561,2.167958514,379.3,0.248756219,0.084678385,6.103,-0.0372,0.279575969,5.992,-0.0379,0.284436206,5.073,-0.0244,0.100186992,0.034199,750.54,0.022409,870.8135,0.013333,814.8299,0.006287,756.2681,0.050697538,947.28,1.85380096,1.03
8/1/1997,8.5,0,0.127366488,23.08,3.209229448,0.142107178,0.152700186,1.357878804,0.007819288,0.130422391,4.8,0.144222051,0.003994586,2.159323993,378.4,0.186915888,0.082578396,6.339,0.0542,0.279474527,6.228,0.0547,0.293093538,5.2,-0.0052,0.100193202,-0.037511,725.721,-0.020309,851.7271,-0.008012,804.1087,0.002864,751.5432,0.010138949,899.47,1.871370502,1.139
7/1/1997,8.5,0,0.125720148,20.53,3.06712227,-0.002325088,-0.002322387,1.089257551,0.008764242,0.125255295,4.9,0.12328828,0.002648042,2.131150836,377.6,0.124766064,0.089270523,6.013,-0.0752,0.236633354,5.905,-0.0749,0.263440506,5.227,0.0081,0.107373129,0.068826,754.0046,0.040304,869.3834,0.024703,810.6033,0.007395,749.3969,0.045627598,954.31,1.781647671,0.786
6/1/1997,8.5,0,0.118321596,20.19,3.069447358,0.115057996,0.121938503,1.221115964,-0.009548611,0.129116657,5,0.107004673,0.002156173,2.089834842,377.2,0.124921924,0.093680373,6.502,-0.0242,0.268708433,6.383,-0.0192,0.29069717,5.185,0.0509,0.11508142,0.022064,705.4512,0.017494,835.7013,0.009427,791.0617,0.006033,743.8958,0.043091273,885.14,1.768002644,1.317
5/1/1997,8.5,0,0.103949774,19.92,2.954389362,-0.044338371,-0.043369793,1.25128093,0.022182786,0.098775841,4.9,0.1,0.003428419,2.046515059,376.7,-0.062421973,0.092454283,6.663,-0.0077,0.27656233,6.508,-0.0099,0.294573156,4.934,-0.0541,0.092188213,0.011355,690.2221,0.011188,821.333,0.009351,783.674,0.006314,739.4348,0.111543489,848.28,1.76229707,1.729
4/1/1997,8.5,0.024096386,0.078881064,19.66,2.998727733,-0.098658149,-0.09394761,1.252386302,-0.00617284,0.113215625,5.1,0.090553851,-0.000232945,1.997736865,376.9,0.125,0.069945969,6.715,-0.0278,0.276610918,6.573,-0.0275,0.289049035,5.216,-0.019,0.092864537,0.023384,682.4726,0.019041,812.2455,0.013136,776.4137,0.006369,734.7953,0.093788526,801.34,1.741034662,1.499
3/1/1997,8.3,0.006060606,0.015811388,20.17,3.097385882,0.048112842,0.049289052,1.695422486,0.007104796,0.101789543,5.2,0.082462113,0.003841657,1.930022192,376.5,0.250626566,0.075158606,6.907,0.0535,0.269751346,6.759,0.0576,0.272912603,5.317,0.0176,0.081700605,-0.030803,666.8783,-0.019247,797.0685,-0.010265,766.347,0.002222,730.145,0.13689762,757.12,1.742683924,1.59
2/1/1997,8.25,0,0,20.14,3.04927304,0.080398272,0.083718597,1.543529785,0.005357143,0.117775681,5.2,0.103923048,0.001941293,1.834334803,375.5,0.314267756,0.074800927,6.556,0.0082,0.270896454,6.391,0.0226,0.273387413,5.225,0.0165,0.080293143,-0.002691,688.073,-0.002146,812.7108,-0.001396,774.2951,0.003557,728.5262,0.129278692,790.82,1.696141993,1.331
1/1/1997,8.25,0,0,19.47,2.968874768,-0.071830871,-0.069311711,1.412027495,-0.003558719,0.138568074,5.3,0.114891253,0.002012275,2.045158042,374.4,0.315258512,0.081052092,6.503,0.0115,0.282703791,6.25,0.006,0.285091408,5.14,-0.0089,0.080879952,-0.013006,689.9296,-0.000088,814.4586,0.003098,775.3776,0.004862,725.944,0.177469412,786.16,1.606813867,1.363
12/1/1996,8.25,0,0,19.26,3.040705639,0.199290784,0.220536827,1.375184423,0.001782531,0.141954609,5.4,0.117473401,0.002521687,2.03592849,373.2,0,0.101891615,6.429,0.063,0.319037877,6.213,0.0642,0.343555203,5.186,0.0131,0.095748571,-0.031496,699.0211,-0.021218,814.5303,-0.011314,772.9829,0.002863,722.4315,0.144487812,740.74,1.56291589,1.243
11/1/1996,8.25,0,0,16,2.841414855,-0.055049472,-0.053561676,1.097615671,0.007181329,0.129511904,5.4,0.120208153,0.001717692,2.043729296,373.2,0.189513582,0.086280454,6.048,-0.0462,0.420565241,5.838,-0.0389,0.465386148,5.119,-0.0049,0.100017165,0.03451,721.7535,0.026511,832.1877,0.015582,781.8285,0.005262,720.3692,0.185078428,757.02,1.35711285,0.929
10/1/1996,8.25,0,0.079056942,16.38,2.896464327,0.066196434,0.068436574,1.450655617,0.003603604,0.133416641,5.2,0.128257553,-0.001143818,2.124000189,372.5,0.316856781,0.106690202,6.341,-0.054,0.513174445,6.074,-0.0603,0.538538774,5.144,0.0237,0.101386828,0.042653,697.6766,0.029722,810.6953,0.020909,769.8329,0.007251,716.5984,0.081114283,705.27,1.310636472,1.197
9/1/1996,8.25,0,0.141519531,16.58,2.830267893,-0.003533514,-0.003527278,1.625386128,0.002710027,0.133416641,5.2,0.12349089,0.00121257,2.170231031,371.3,0.317863954,0.132773928,6.703,-0.0348,0.544532919,6.464,-0.0398,0.56387273,5.025,-0.0487,0.142897205,0.030438,669.136,0.022799,787.2953,0.016095,754.0662,0.006292,711.4397,0.13182701,687.33,1.316782516,1.678
8/1/1996,8.25,0,0.194436508,15.76,2.833801406,-0.134559619,-0.125899236,1.851426319,0.003626473,0.120535841,5.1,0.111579568,0.001416669,2.181457382,370.1,0.191082803,0.149687145,6.945,0.0216,0.505825134,6.732,0.0242,0.518924197,5.282,-0.0045,0.166971887,-0.017676,649.3704,-0.00514,769.7459,-0.000958,742.1217,0.005076,706.9914,0.035486727,651.99,1.447369025,1.663
7/1/1996,8.25,0,0.223668902,17.98,2.968361025,0.352426113,0.422514547,1.84117826,0.004553734,0.115127948,5.5,0.06363961,-0.003696609,2.186479049,369.4,0.191448628,0.150585949,6.798,0.0122,0.466254532,6.573,0.0161,0.477647476,5.306,0.0299,0.175839731,-0.002954,661.0552,0.00053,773.7228,0.001965,742.8334,0.004591,703.4208,0.12675617,639.95,1.509095577,1.492
6/1/1996,8.25,0,0.238105952,16.4,2.615934912,-0.161019268,-0.148724331,1.587567263,-0.002724796,0.114231733,5.3,0.064807407,0.00499848,2.1743559,368.7,0.06385696,0.15050385,6.716,-0.0193,0.429527078,6.469,-0.0249,0.443608499,5.152,0,0.190760496,0.017053,663.0138,0.014535,773.313,0.011286,741.3765,0.004751,700.2062,0.152092882,670.63,1.548625916,1.564
5/1/1996,8.25,0,0.240427859,16.15,2.77695418,0.015047306,0.015161087,1.703221012,0.012879485,0.083326666,5.6,0.042426407,0.011685516,2.081504688,368.5,0.19193858,0.144251992,6.848,0.0253,0.367844412,6.634,0.0333,0.375431086,5.152,0.0033,0.215503055,-0.008201,651.897,-0.00588,762.2339,-0.002639,733.1028,0.004302,696.8952,0.202830213,669.12,1.542298799,1.696
4/1/1996,8.25,0,0.235937845,16.58,2.761906874,-0.176196234,-0.161546566,1.652867755,0.005550416,0.08676917,5.6,0.049497475,-0.006955755,1.972972482,367.8,0.385356455,0.154548783,6.679,0.0545,0.310003297,6.42,0.0537,0.322255334,5.135,0.0018,0.227969516,-0.021421,657.2874,-0.017066,766.7423,-0.006609,735.0425,0.003701,693.91,0.172374997,654.17,1.558197845,1.544
3/1/1996,8.25,0,0.242039942,17.76,2.938103108,0.102539528,0.107981097,1.675396764,0.001853568,0.094985379,5.5,0.049497475,0.002312611,1.997134924,366.4,0.516462234,0.15122572,6.334,0.0379,0.305378745,6.093,0.0613,0.319001028,5.126,0.026,0.259246536,-0.02051,671.6754,-0.010249,780.0547,-0.010614,739.9327,0.001324,691.3513,0.253551497,645.5,1.569209588,1.208
2/1/1996,8.25,-0.029411765,0.221359436,15.03,2.83556358,0.307437811,0.359936233,1.108967271,-0.002772643,0.093220169,5.5,0.04472136,0.006917334,1.9068707,364.5,0.323834197,0.135061169,6.103,0.0945,0.443897886,5.741,0.0964,0.464723634,4.996,-0.0109,0.260139898,-0.059251,685.7399,-0.028964,788.1323,-0.013762,747.8707,0.001647,690.4372,0.177445232,640.43,1.580883332,1.107
1/1/1996,8.5,-0.01734104,0.164062996,13.47,2.528125769,0.000798403,0.000798722,0.569582742,0.009328358,0.084089899,5.6,0.055226805,0.000582491,1.981514046,363.3,0.586319218,0.135371471,5.576,0.0002,0.50821732,5.236,-0.0277,0.523455665,5.051,-0.0063,0.238909676,-0.004412,728.9297,0.006363,811.6407,0.009446,758.3065,0.006672,689.3019,0.240870158,636.02,1.575750653,0.525
12/1/1995,8.65,-0.011428571,0.138343373,11.75,2.527327366,0.078047894,0.081174439,0.604566374,0.001869159,0.078145164,5.6,0.073824115,0.000548528,1.964234285,361.2,-0.065104167,0.106366545,5.575,-0.0296,0.511874724,5.385,-0.0252,0.537664703,5.083,-0.0728,0.205103876,0.028825,732.16,0.017912,806.5089,0.009416,751.2105,0.005909,684.7333,0.030417136,615.93,1.585944393,0.492
11/1/1995,8.75,0,0.127366488,12.47,2.449279472,-0.177560674,-0.162689805,0.625197569,-0.004651163,0.072111026,5.6,0.086313383,0.001854714,1.949450446,361.4,-0.065061809,0.100240991,5.745,-0.0463,0.553606398,5.524,-0.0502,0.598120909,5.482,0.0037,0.219351088,0.031042,711.6468,0.022024,792.3169,0.016057,744.2031,0.006272,680.711,0.111543489,605.37,1.598610926,0.263
10/1/1995,8.75,0,0.17232076,14.36,2.626840146,0.082093496,0.0855573,0.604335999,0.008442777,0.059076222,5.5,0.086313383,6.87E-05,1.928013979,361.6,0.326370757,0.081547664,6.024,-0.0256,0.61951559,5.816,-0.0342,0.690644626,5.462,0.0122,0.206218573,0.025703,690.221,0.016065,775.243,0.013628,732.4423,0.00635,676.4682,0.030417123,581.5,1.625446514,0.562
9/1/1995,8.75,0,0.20439613,12.06,2.54474665,0.100661995,0.105902778,0.544999541,0.004712535,0.057008771,5.6,0.086313383,0.002134178,1.933147362,360.5,0.196206671,0.097011594,6.182,-0.0165,0.659213007,6.022,-0.0086,0.734971987,5.396,-0.0099,0.175798369,0.026445,672.9248,0.012995,762.9856,0.005559,722.5948,0.00382,672.1997,0.030417839,584.41,1.611989981,0.786
8/1/1995,8.75,-0.005681818,0.297396107,12.8,2.444084655,-0.157864015,-0.146034099,0.932484852,-0.004690432,0.073492252,5.7,0.086313383,-0.000447289,1.958309211,359.8,0.262295082,0.099029126,6.286,-0.0215,0.65275111,6.074,-0.013,0.707601865,5.45,-0.0219,0.242223129,0.022845,655.5877,0.014105,753.1978,0.009454,718.6001,0.005545,669.6417,0.253502163,561.88,1.576286139,0.836
7/1/1995,8.8,-0.022222222,0.439191176,12.51,2.60194867,0.170091242,0.185413005,0.959162134,0.009469697,0.064807407,5.7,0.09486833,0.001171202,1.95917574,358.8,0,0.103923462,6.424,0.035,0.612512866,6.154,0.0308,0.648978822,5.572,-0.0002,0.38087398,-0.022437,640.9453,-0.008576,742.7217,-0.002987,711.87,0.004912,665.949,0.436206757,562.06,1.507483667,0.852
6/1/1995,9,0,0.522307913,11.9,2.431857429,-0.121486383,-0.114396887,0.992336888,0.002849003,0.07731609,5.6,0.113137085,0.001932767,2.04553868,358.8,0.197109067,0.09231061,6.207,-0.0126,0.490270175,5.97,-0.0147,0.5314314,5.573,-0.0368,0.491870398,0.010426,655.6563,0.011343,749.1464,0.008807,714.0027,0.0056,662.6939,0.963575921,544.75,1.413417003,0.634
5/1/1995,9,0,0.592268708,12.27,2.553343811,0.089490571,0.093617021,0.94795675,-0.002840909,0.085771013,5.6,0.138564065,0.009160252,2.114296155,358.1,0.197498354,0.098585774,6.286,-0.109,0.332136267,6.059,-0.1187,0.400680865,5.786,-0.0136,0.603591989,0.091481,648.8909,0.0549,740.7441,0.03794,707.7694,0.010509,659.0035,0.669700926,533.4,1.297990475,0.5
4/1/1995,9,0,0.655683697,12.44,2.463853241,-0.129160151,-0.121166791,1.041997121,0.004757374,0.085401015,5.8,0.165680415,-0.008324123,2.141828613,357.4,0.330250991,0.097732746,7.055,-0.0199,0.306585225,6.875,-0.0257,0.393405587,5.866,0.0019,0.686238256,0.016918,594.505,0.016973,702.1937,0.014167,681.8982,0.006553,652.15,1.66406685,514.71,1.221123958,1.189
3/1/1995,9,0,0.664081655,12.17,2.593013391,0.129160151,0.13787234,1.073504541,-0.006616257,0.10033278,5.4,0.18493242,0.001868641,2.181711966,356.2,0.331345262,0.09806119,7.198,-0.001,0.31151688,7.056,0.0009,0.419355445,5.855,-0.0166,0.709943691,0.009134,584.6145,0.007195,690.4742,0.005893,672.3727,0.00512,647.9043,1.71714264,500.71,1.095763147,1.343
2/1/1995,9,0.058823529,0.654085451,11.47,2.463853241,-0.017714508,-0.017558528,1.075039534,0,0.101456066,5.4,0.180138835,0.001143253,2.143379983,355.1,0.399201597,0.104391847,7.205,-0.0493,0.330791391,7.05,-0.0608,0.457246408,5.954,-0.0008,0.712681392,0.029172,579.323,0.030014,685.5418,0.023423,668.4337,0.00981,644.6039,1.582867324,487.39,0.99820062,1.251
1/1/1995,8.5,0,0.659477908,12.27,2.481567749,-0.098649081,-0.093939394,1.015021182,0.009541985,0.095893459,5.6,0.190918831,0.002361357,2.172175944,353.6,0.400801603,0.098466771,7.579,-0.0322,0.396085064,7.506,-0.0419,0.528939988,5.959,0.0584,0.704950755,0.026932,562.902,0.022922,665.5655,0.018185,653.1353,0.01055,638.3418,1.666233934,470.42,1.010550149,1.62
12/1/1994,8.5,0.042944785,0.74006306,14.18,2.58021683,-0.189242,-0.172413793,1.726758556,0,0.105540935,5.5,0.212132034,0.003624577,2.152320434,352.2,0,0.093304126,7.831,-0.0095,0.520964533,7.834,0.0049,0.629710021,5.63,-0.0135,0.697959001,0.018757,548.1395,0.011198,650.6513,0.004413,641.4701,0.002553,631.6776,1.694413078,459.27,1.0275547,2.201
11/1/1994,8.15,0.051612903,0.736677225,16.38,2.769458829,0.091180786,0.095467033,1.708308694,0.008662175,0.103258037,5.6,0.210831686,-0.000974896,2.130850316,352.2,0.133779264,0.083879164,7.906,0.012,0.654363686,7.796,0.0406,0.754515658,5.707,0.1077,0.653279258,0.003733,538.0474,-0.00129,643.4459,-0.005725,638.6517,-0.001834,630.069,1.727161454,453.69,1.102523932,2.199
10/1/1994,7.75,0,0.714787459,15.25,2.678278043,0.019418086,0.019607843,1.849178912,-0.003835091,0.109873665,5.8,0.196086716,0.008462079,2.113345375,351.8,0.066934404,0.080467081,7.812,0.0268,0.679249095,7.492,0.0286,0.798582745,5.152,0.078,0.628321008,-0.009704,536.0463,-0.003948,644.2771,-0.00171,642.3291,0.003913,631.2267,1.948433793,472.35,1.087464295,2.66
9/1/1994,7.75,0.03195739,0.697857037,13.23,2.658859957,0.176456437,0.192982456,1.90411467,0.006756757,0.117681302,5.9,0.178325545,0.003276148,2.084880113,351.5,0.268456376,0.088929691,7.608,0.0599,0.670387525,7.284,0.0699,0.793589909,4.779,0.0286,0.586114143,-0.035407,541.2991,-0.023275,646.8308,-0.014313,643.4294,0.00099,628.7663,1.88004544,462.71,1.087052897,2.829
8/1/1994,7.51,0.035862069,0.628515889,11.89,2.48240352,0.072759354,0.075471698,1.899055734,0,0.121513602,6,0.16507574,7.05E-05,2.228778973,350.6,0.404312668,0.096033415,7.178,0.0091,0.727940085,6.808,0.0111,0.846233616,4.646,0.0646,0.529987379,-0.012563,561.1684,0.003026,662.2445,0.004055,652.7725,0.004103,628.1445,1.258002358,475.49,1.057322282,2.532
7/1/1994,7.25,0,0.548857399,12.48,2.409644165,-0.296404033,-0.256513026,1.924180654,-0.00096432,0.12736688,6.1,0.167481342,-0.000246548,2.310410948,349.2,0.27027027,0.096910988,7.113,-0.0289,0.750587888,6.733,-0.0316,0.859584842,4.364,0.0443,0.490597368,0.034384,568.308,0.019443,660.2466,0.015932,650.1362,0.005569,625.5777,1.381290691,458.26,1.056951631,2.749
6/1/1994,7.25,0.037195994,0.470513903,13.41,2.706048198,0.138793807,0.148887183,1.844926874,0.009737098,0.121996767,6.1,0.156364958,-0.002669664,2.322604402,348.2,0.338983051,0.096367444,7.325,0.0242,0.681714513,6.953,0.0278,0.777826523,4.179,-0.0153,0.43590269,-0.015821,549.4169,-0.005909,647.6542,-0.002512,639.9406,0.003405,622.1132,1.23759465,444.27,0.998375635,3.146
5/1/1994,6.99,0.08372093,0.326802693,13.9,2.567254391,-0.055237922,-0.053740015,1.861174683,0.002929688,0.117608059,6.1,0.138564065,0.010542757,2.309946558,347.1,0.067842605,0.093356488,7.152,0.0158,0.563733586,6.765,0.0197,0.638099052,4.244,0.0742,0.311006627,-0.008937,558.2489,-0.00137,651.504,0.000709,641.5522,0.002361,620.0021,1.30995966,456.5,1.033314956,2.908
4/1/1994,6.45,0.064356436,0.141456707,16.47,2.622492313,-0.395490619,-0.3266504,1.895845778,0.003921569,0.107790125,6.4,0.105830052,-0.000957515,2.269388285,346.8,0.135869565,0.099526141,7.041,0.045,0.403690214,6.634,0.065,0.443835305,3.951,0.1083,0.190441709,-0.018695,563.283,-0.009781,652.3978,-0.009466,641.0977,-0.00095,618.5417,2.070328403,450.91,1.034956016,3.09
3/1/1994,6.06,0.01,0.018973666,15.22,3.017982931,0.318637171,0.375252253,1.940111527,0.004926108,0.1027984,6.5,0.114017543,0.002346083,2.2677781,346.4,0.340831629,0.099428397,6.738,0.0986,0.266010213,6.229,0.1163,0.260263029,3.565,0.0381,0.126447354,-0.04872,574.0142,-0.03847,658.8419,-0.021269,647.2243,0.000173,619.1299,1.829118642,445.77,1.009120186,3.173
2/1/1994,6,0,0,13.64,2.69934576,0.335665568,0.398871119,0.895777874,0,0.102136564,6.6,0.13114877,0.001103164,2.256905011,345.2,0.341997264,0.094882949,6.133,0.0864,0.247480302,5.58,0.1113,0.193748434,3.434,0.1322,0.071714015,-0.049909,603.4124,-0.031254,685.2016,-0.018646,661.2893,-0.001965,619.0228,1.664104804,467.14,1.078935424,2.699
1/1/1994,6,0,0,11.29,2.363680192,-0.092483989,-0.088336192,0.677894166,0.002964427,0.085856534,6.6,0.143003496,-0.019572954,2.253027845,344,0.274348422,0.090522629,5.645,-0.0245,0.263317383,5.021,-0.0176,0.203716715,3.033,-0.0033,0.080102434,0.02068,635.1101,0.017415,707.3078,0.012792,673.8539,0.00472,620.2415,1.931029795,481.61,0.958279496,2.612
12/1/1993,6,0,0,11.36,2.456164181,-0.165601652,-0.152616279,0.581653247,0.00998004,0.065107518,6.5,0.138744369,0.033088235,2.249362295,343.1,0,0.095699557,5.787,-0.0052,0.275554391,5.111,-0.0097,0.20839823,3.043,-0.0502,0.082423298,-0.002516,622.2422,0.005053,695.2009,0.003247,665.3429,0.003365,617.3278,2.857562039,466.45,0.956362139,2.744
11/1/1993,6,0,0,14.08,2.621765833,0.182903121,0.20069808,0.584483105,-0.000997009,0.056517942,6.6,0.120208153,0.001805445,1.930829324,343.1,0.06863418,0.090152237,5.817,0.0732,0.331657521,5.161,0.0745,0.259586937,3.204,0.0352,0.067501111,-0.038172,623.8117,-0.017965,691.7057,-0.007976,663.1895,0.001801,615.2574,3.226402113,461.79,0.984158826,2.613
10/1/1993,6,0,0,11.88,2.438862711,-0.125317119,-0.11778291,0.498622603,0.008141522,0.040669535,6.8,0.121655251,-0.005958363,1.86799974,342.8,0.413507926,0.098586634,5.42,0.0086,0.392853436,4.803,0.0082,0.362268792,3.095,0.0379,0.072865858,0.015297,648.5689,0.004056,704.3595,0.001681,668.5217,0.00235,614.1513,3.218848635,467.83,0.946831514,2.325
9/1/1993,6,0,0,12.93,2.564179831,0.091851963,0.096202532,0.455642404,0.003935419,0.041366116,6.7,0.142126704,-0.003861556,2.154371608,341.4,0.20718232,0.114269006,5.374,-0.0132,0.439291045,4.764,-0.0061,0.440609187,2.982,-0.0271,0.127021258,0.012604,638.7972,0.00799,701.5142,0.004888,667.3998,0.003242,612.7115,3.13486258,458.93,0.972278042,2.392
8/1/1993,6,0,0,11.93,2.472327868,0.010178205,0.010230179,0.456867596,-0.002215062,0.053734843,6.8,0.135830777,0.000250349,2.204986839,340.7,0.27700831,0.115389412,5.446,-0.0625,0.416106944,4.793,-0.0679,0.418325777,3.065,-0.0097,0.128262968,0.049772,630.846,0.025066,695.9535,0.019676,664.1534,0.004829,610.7315,3.982254786,463.56,1.016333437,2.381
7/1/1993,6,0,0,11.5,2.462149663,0.04089304,0.041740675,0.886689348,-0.000301963,0.062545628,6.9,0.119163753,0.001360885,2.252387245,339.8,0,0.118733511,5.809,0.0054,0.386399103,5.142,0.019,0.405988013,3.095,0.0049,0.17161407,0.019284,600.9362,0.004442,678.9353,0.000982,651.3376,0.002522,607.7964,3.892084346,448.13,1.089214743,2.714
6/1/1993,6,0,0,12.52,2.421256623,-0.179208368,-0.1640683,0.887479859,0.005974079,0.059035206,7,0.134350288,-0.002928049,2.25737479,339.8,0.138696255,0.107483514,5.778,-0.0543,0.347401721,5.046,-0.0605,0.374323152,3.08,-0.0144,0.176377121,0.044182,589.567,0.032076,675.9328,0.017846,650.6986,0.005124,606.2674,3.442597315,450.53,1.128848213,2.698
5/1/1993,6,0,0,13.61,2.60046499,0.081156914,0.084541063,0.772453558,0.003964623,0.062190478,7.1,0.143003496,-0.002493321,2.256643434,339.3,0.138888889,0.104634785,6.11,0.0168,0.344673372,5.371,0.0509,0.377766889,3.125,0.059,0.183207715,0.000794,564.6209,-0.000582,654.9254,-0.001782,639.2899,-0.000416,603.1767,3.779080514,450.19,1.096647007,2.985
4/1/1993,6,0,0.006324555,12.84,2.519308077,-0.008817692,-0.008778931,0.772919465,-0.003747215,0.088887507,7.1,0.158902486,0.004148932,2.256804577,338.8,0.278551532,0.101438909,6.009,-0.0025,0.366769016,5.111,-0.0233,0.39259173,2.951,-0.0003,0.260278056,0.003596,564.1729,0.007802,655.3068,0.00857,640.4311,0.003972,603.4277,4.152290798,440.19,1.147738228,3.058
3/1/1993,6,0,0.157536592,13.61,2.528125769,-0.049056157,-0.04787234,0.74282434,0.001623047,0.096064851,7,0.172626765,-0.004060841,2.254174615,337.9,0.34940601,0.103236756,6.024,0.0018,0.385892328,5.233,0.0063,0.443979279,2.952,-0.015,0.32619798,0.002359,562.1515,0.005286,650.2337,0.005423,634.9893,0.003634,601.0404,4.11693685,451.67,1.075157876,3.072
2/1/1993,6,0,0.209857094,13.72,2.577181926,0.057873849,0.05958132,0.716067385,-0.001620417,0.098397437,7.1,0.144222051,0.003826075,2.254958755,336.7,0.350631136,0.105129387,6.013,-0.0547,0.399878593,5.2,-0.0636,0.488206195,2.997,0.0105,0.362178302,0.03631,560.8285,0.026678,646.8146,0.01961,631.5643,0.004892,598.8641,5.105488771,443.38,1.009430428,3.016
1/1/1993,6,0,0.240222119,12.41,2.519308077,-0.012004946,-0.011933174,0.819693845,0.00365928,0.10192857,7.3,0.115974135,-0.022782864,2.257228085,335.5,0.493305144,0.104909568,6.361,-0.0492,0.41331168,5.553,-0.0745,0.534911166,2.966,-0.0542,0.433686074,0.027884,541.1783,0.027836,630.0073,0.025583,619.4175,0.005234,595.9488,4.902224938,438.78,0.991006368,3.395
12/1/1992,6,0,0.256549757,12.19,2.531313023,-0.03440527,-0.033820138,0.89006629,0.00285423,0.106910191,7.4,0.108627805,0.034560046,2.266189286,333.9,-0.070422535,0.106377523,6.69,-0.0344,0.410431061,6,-0.0344,0.54668439,3.136,-0.0708,0.464126132,0.029433,526.4974,0.022404,612.9454,0.01461,603.9662,0.006298,592.8458,4.531495003,435.71,0.890270502,3.554
11/1/1992,6,0,0.26148295,14.42,2.565718293,-0.216201757,-0.194427245,0.946353264,0.005638134,0.097840991,7.4,0.108627805,0.00047018,1.954197065,334.1,0.141043724,0.080585065,6.928,0.0205,0.41664892,6.214,0.0545,0.551090031,3.375,0.1183,0.483309379,0.007261,511.4441,-0.00345,599.5139,-0.008006,595.2694,0.001173,589.1355,4.762717926,431.35,0.770378518,3.553
10/1/1992,6,0,0.255682094,17.64,2.78192005,0.123060093,0.130952381,1.036358046,0.003497583,0.094704712,7.3,0.115974135,-0.007573582,1.949817794,333.6,0.353857042,0.080247505,6.789,0.0685,0.423891876,5.893,0.1071,0.548880315,3.018,0.1157,0.461402704,-0.023612,507.7573,-0.017524,601.5893,-0.017625,600.0735,-0.001585,588.4452,4.694718144,418.68,0.761055,3.771
9/1/1992,6,0,0.36135701,13.7,2.658859957,0.050261835,0.051546392,1.371532574,-0.002053177,0.094595348,7.6,0.115974135,-0.005816651,2.082485271,332.5,0.283889283,0.088905401,6.354,-0.0379,0.356857099,5.323,-0.0457,0.448562692,2.705,-0.1453,0.400760333,0.010779,520.0364,0.019812,612.3196,0.018478,610.8396,0.007106,589.3794,4.691216298,417.8,1.122186678,3.649
8/1/1992,6,-0.003322259,0.481351108,14.42,2.608598122,0.030656606,0.031131359,1.691161631,0.00185128,0.086915437,7.6,0.155724115,0.002324916,2.250861742,331.5,0.284697509,0.08905141,6.604,-0.0137,0.30944145,5.578,-0.0417,0.369549711,3.165,-0.0149,0.473299306,0.00421,514.4907,0.009816,600.424,0.014411,599.7573,0.005392,585.2208,4.754586952,414.03,1.15049528,3.439
7/1/1992,6.02,-0.073846154,0.611127374,13.6,2.577941516,-0.013574869,-0.013483146,1.604866873,0.013340281,0.071179745,7.7,0.177341479,-0.001927745,2.306806125,330.6,0.213980029,0.091342881,6.696,-0.0599,0.252154736,5.821,-0.0729,0.31462648,3.213,-0.1204,0.54115001,0.045186,512.3338,0.035683,594.5875,0.023916,591.237,0.007907,582.0822,4.876887115,424.21,1.145217213,3.483
