Date,bond10,bond10pct,bond10std,bond5,bond5pct,bond5std,bond3,bond3pct,bond3std,commodity,commoditypct,commoditystd,SP500,SP500pct,SP500std,VIX,VIXpct,VIXstd
8/29/2004,4.289,0.0231,0.145680625,3.311,-0.0216,0.172305285,1.567,0.0195,0.101699995,300.0787,0.0049,8.724055674,1113.63,0.0053,23.06580191,13.91,-0.054384772,1.678717765
8/22/2004,4.192,-0.0231,0.164343678,3.384,0.0077,0.195503225,1.537,0.0463,0.087792432,298.6248,-0.0621,8.898173239,1107.77,0.0086,25.59814058,14.71,-0.080625,1.554678959
8/15/2004,4.291,0.0139,0.192513665,3.358,-0.01,0.220483207,1.469,0.0287,0.078698016,318.4112,0.01,7.493892091,1098.35,0.0315,27.68051559,16,-0.110122358,1.530720963
8/8/2004,4.232,0.0012,0.190342965,3.392,0.0313,0.209086904,1.428,0.0142,0.082271164,315.2628,0.0345,5.384308606,1064.8,0.0008,23.83393214,17.98,-0.070320579,1.564084397
8/1/2004,4.227,-0.0588,0.158875773,3.289,-0.1084,0.154008838,1.408,-0.0215,0.101806407,304.7612,-0.0088,5.006293593,1063.97,-0.0343,16.86750196,19.34,0.262402089,1.432001004
7/25/2004,4.491,0.0133,0.16464983,3.689,0.0057,0.154880456,1.439,0.0771,0.106607484,307.4776,0.0208,3.80040426,1101.72,0.0143,17.89066001,15.32,-0.071515152,0.731510056
7/18/2004,4.432,0.0177,0.159356379,3.668,0.0365,0.159359168,1.336,0,0.123748894,301.2252,0.0049,4.535470205,1086.2,-0.0138,16.26062196,16.5,0.150627615,1.202917381
7/11/2004,4.355,-0.0235,0.1275766,3.539,-0.0251,0.141983606,1.336,0.0612,0.125435419,299.767,0.0035,4.943698224,1101.39,-0.0103,16.58123588,14.34,-0.091254753,1.468031056
7/4/2004,4.46,0,0.118491491,3.63,0.0254,0.146008219,1.259,0.0337,0.131119326,298.7294,0.0188,5.563271898,1112.81,-0.0112,16.84478106,15.78,0.046419098,1.490661414
6/27/2004,4.46,-0.0413,0.116790648,3.54,-0.0735,0.16792409,1.218,-0.0484,0.135560769,293.2093,0.0051,7.41693499,1125.38,-0.008,18.31235782,15.08,-0.007241606,1.497948031
6/20/2004,4.652,-0.014,0.160290743,3.821,-0.0157,0.211775589,1.28,0.0119,0.126801507,291.7228,-0.0147,7.891384638,1134.43,-0.0005,18.32984039,15.19,0.013342228,1.640930791
6/13/2004,4.718,-0.0173,0.215260979,3.882,-0.0324,0.264907447,1.265,0,0.109937811,296.0853,0.0133,8.171393569,1135.02,-0.0013,18.80437313,14.99,-0.003324468,1.662816711
6/6/2004,4.801,0.0057,0.24692788,4.012,0.0421,0.341756509,1.265,0.0784,0.074087111,292.2033,-0.0081,10.03480061,1136.47,0.0124,19.42301544,15.04,-0.103694928,1.594145007
5/30/2004,4.774,0.0234,0.316498359,3.85,0.0366,0.413700912,1.173,0.1066,0.041953546,294.5786,-0.0227,11.00502234,1122.5,0.0016,19.70805994,16.780001,0.08258071,1.544397932
5/23/2004,4.665,-0.02,0.369466297,3.714,-0.0257,0.454420999,1.06,0.0352,0.029970541,301.4126,0.0041,10.44899862,1120.68,0.0248,19.84639581,15.5,-0.161709032,1.563529994
5/16/2004,4.76,-0.0025,0.379726276,3.812,-0.0233,0.46306419,1.024,0.0524,0.019573508,300.1887,-0.0177,10.71320693,1093.56,-0.002,18.06868762,18.49,0.001082891,1.699381754
5/9/2004,4.772,-0.0006,0.352176424,3.903,0.0609,0.410312198,0.973,-0.0162,0.018091127,305.6112,0.0058,8.624669447,1095.7,-0.0027,19.36731465,18.469999,0.018753448,1.681353699
5/2/2004,4.775,0.0588,0.283404775,3.679,0.0222,0.35342766,0.989,0.0217,0.011522442,303.8576,0.0496,5.372278323,1098.7,-0.0078,17.63065024,18.129999,0.054682836,1.750466751
4/25/2004,4.51,0.0094,0.242465576,3.599,0.0484,0.286474044,0.968,0.0104,0.008897565,289.5122,0.0295,6.601056329,1107.3,-0.0292,16.04687315,17.190001,0.226980799,1.755912165
4/18/2004,4.468,0.0285,0.193076985,3.433,0.0239,0.232615587,0.958,0.0224,0.009845473,281.2143,-0.0185,7.571329743,1140.6,0.0053,16.36402969,14.01,-0.062248996,1.720070912
4/11/2004,4.344,0.036,0.156430886,3.353,0.0567,0.184952276,0.937,0.0054,0.010383748,286.505,-0.0059,9.550534618,1134.61,-0.0041,16.56699651,14.94,-0.081180812,1.576839507
4/4/2004,4.193,0.0116,0.148420611,3.173,0.1244,0.179120723,0.932,-0.0117,0.012041133,288.217,0.0443,9.424525663,1139.32,-0.0022,16.55422071,16.26,0.039641944,1.515131292
3/28/2004,4.145,0.0803,0.142284379,2.822,0.0522,0.178431313,0.943,0.0064,0.023103872,275.9965,-0.0074,9.339571604,1141.81,0.0305,16.54180835,15.64,-0.097518754,1.517666153
3/21/2004,3.837,0.017,0.135306237,2.682,-0.0081,0.164246563,0.937,0.0054,0.028861547,278.064,-0.0287,9.138899719,1108.06,-0.0015,13.69291398,17.33,-0.095039164,1.580217805
3/14/2004,3.773,-0.0037,0.114546885,2.704,0.0235,0.152042721,0.932,-0.0169,0.034133724,286.2907,0.0434,7.729135744,1109.78,-0.0096,11.2715382,19.15,0.046448145,1.58160974
3/7/2004,3.787,-0.0176,0.131536053,2.642,-0.0329,0.135407574,0.948,0,0.032046667,274.3719,-0.0196,7.984328852,1120.57,-0.0314,13.82113683,18.299999,0.263812086,1.194943228
2/29/2004,3.855,-0.0295,0.106900993,2.732,-0.0707,0.10473798,0.948,0,0.031385772,279.8522,0.0043,7.239865539,1156.86,0.0104,17.42435983,14.48,-0.004810997,1.176599809
2/22/2004,3.972,-0.0326,0.09578912,2.94,-0.0184,0.102136129,0.948,0.0172,0.027693762,278.6556,0.0467,6.016748383,1144.94,0.0007,21.30641833,14.55,-0.092892825,1.178701606
2/15/2004,4.106,0.0131,0.102377515,2.995,-0.0017,0.102308303,0.932,0.0164,0.02514403,266.2109,-0.0047,6.046667184,1144.11,-0.0015,25.73086795,16.040001,0.029525096,1.045190428
2/8/2004,4.053,-0.0069,0.101756845,3,-0.025,0.103652679,0.917,-0.0108,0.024681302,267.478,0.0423,7.036388611,1145.81,0.0027,29.50933788,15.58,-0.02625,1.041782546
2/1/2004,4.081,-0.0128,0.112051575,3.077,-0.0198,0.115455812,0.927,0.0109,0.026336498,256.6276,-0.0133,8.990093711,1142.76,0.0103,31.32319311,16,-0.037883286,1.030366071
1/25/2004,4.134,0.0108,0.111092354,3.139,0.0798,0.114977486,0.917,0.0528,0.028872324,260.088,-0.0457,10.04807139,1131.13,-0.0091,35.80554254,16.629999,0.120619879,1.018670606
1/18/2004,4.09,0.0151,0.106480515,2.907,-0.0078,0.09308067,0.871,0,0.033128705,272.5544,0.015,9.64949502,1141.55,0.0015,33.47374011,14.84,-0.010666667,1.284927947
1/11/2004,4.029,-0.0135,0.113675024,2.93,-0.0359,0.089703772,0.871,0.0116,0.035280464,268.5144,-0.0283,10.44070694,1139.83,0.016,28.01686359,15,-0.104477612,1.096193334
1/4/2004,4.084,-0.0663,0.100773894,3.039,-0.0568,0.076687026,0.861,-0.0611,0.031612937,276.3313,0.0561,10.10458992,1121.86,0.0121,23.37575943,16.75,-0.08068052,0.856951187
12/28/2003,4.374,0.0532,0.092419394,3.222,0.0245,0.07906966,0.917,0.0528,0.032805149,261.6553,0.0008,10.44546402,1108.48,0.0115,21.38826846,18.219999,0.044125957,0.913530281
12/21/2003,4.153,0.0041,0.096432129,3.145,0.0038,0.088074463,0.871,-0.0114,0.026200297,261.4403,-0.0255,10.34107285,1095.89,0.0066,17.95375838,17.450001,0.062728441,0.855586173
12/14/2003,4.136,-0.025,0.084467022,3.133,-0.0019,0.089996296,0.881,-0.0287,0.021257417,268.2741,0.0017,8.42984255,1088.66,0.0135,13.74612091,16.42,0.000609385,0.866369154
12/7/2003,4.242,0.0019,0.087729952,3.139,-0.0123,0.136826898,0.907,-0.0055,0.018810163,267.8124,0.0526,6.196265534,1074.14,0.0119,11.72040239,16.41,-0.03978935,0.936794272
11/30/2003,4.234,-0.0231,0.124568633,3.178,-0.0234,0.163099186,0.912,-0.0267,0.016499158,254.4369,0.0351,8.07334503,1061.5,0.0031,17.65381117,17.09,0.047181373,1.11899957
11/23/2003,4.334,0.0413,0.124568633,3.254,0.05,0.158631964,0.937,0,0.017116918,245.8032,-0.0142,10.64296903,1058.2,0.0221,16.17626396,16.32,-0.140147524,1.831039726
11/16/2003,4.162,-0.0144,0.121653835,3.099,-0.0249,0.158313894,0.937,-0.0219,0.017127301,249.3453,-0.0219,10.80507631,1035.28,-0.0143,17.07713575,18.98,0.120424963,1.739233435
11/9/2003,4.223,-0.0491,0.125428864,3.178,-0.0553,0.163872071,0.958,-0.0052,0.016613582,254.9238,0.0414,9.460420272,1050.35,-0.0027,16.48286319,16.940001,0.000590727,1.726827427
11/2/2003,4.441,0.0335,0.130323572,3.364,0.0431,0.18047025,0.963,0.0105,0.018960778,244.7904,0.0264,9.269351855,1053.21,0.0024,16.00456258,16.93,0.051552795,1.672430322
10/26/2003,4.297,0.0108,0.147404206,3.225,0.033,0.204371802,0.953,0,0.021442688,238.4895,-0.0167,9.723589732,1050.71,0.0212,16.79949523,16.1,-0.09090904,1.603468727
10/19/2003,4.251,-0.0325,0.166289206,3.122,-0.0591,0.213925247,0.953,0.0225,0.021389509,242.53,-0.0036,9.560667755,1028.91,-0.01,19.01468625,17.709999,0.005107718,1.372894648
10/12/2003,4.394,0.0327,0.163843591,3.318,0.0659,0.210169244,0.932,0.0276,0.021389509,243.4088,-0.0352,9.491376784,1039.32,0.0012,20.96121151,17.620001,-0.044986447,1.338657509
10/5/2003,4.255,0.0131,0.165596565,3.113,0.0835,0.208896572,0.907,-0.0268,0.015123198,252.2888,0.0613,8.063024353,1038.06,0.008,20.6645757,18.450001,-0.053846103,1.295868976
9/28/2003,4.2,0.05,0.167357103,2.873,-0.0062,0.191516869,0.932,-0.0169,0.016037803,237.7107,0.048,8.165858913,1029.85,0.0331,18.80918868,19.5,-0.122807018,1.395384818
9/21/2003,4,-0.0385,0.166949094,2.891,-0.0692,0.196447788,0.948,-0.0104,0.024403096,226.8183,0.0249,7.639669057,996.85,-0.0381,18.95193628,22.23,0.267388753,1.460541709
9/14/2003,4.16,-0.0212,0.271168029,3.106,-0.0115,0.311580487,0.958,0.0052,0.030369758,221.3021,-0.0354,5.672109081,1036.3,0.0173,14.56244653,17.540001,-0.061027784,0.937149279
9/7/2003,4.25,-0.023,0.331032459,3.142,-0.0394,0.373582417,0.953,0.0053,0.038572299,229.4131,-0.0094,5.157993148,1018.63,-0.0027,13.0105397,18.68,0.028068244,0.850987146
8/31/2003,4.35,-0.0268,0.383051911,3.271,-0.0549,0.414419018,0.948,-0.0307,0.0429885,231.5866,-0.0448,5.516536773,1021.39,0.0133,10.25220215,18.17,-0.024691306,0.869556806
8/24/2003,4.47,-0.0022,0.425852922,3.461,0.0009,0.436590019,0.978,0,0.048489289,242.459,-0.014,5.402409573,1008.01,0.0151,8.449859696,18.629999,0.004312669,0.837006036
8/17/2003,4.48,-0.011,0.472547658,3.458,0.0201,0.457498136,0.978,0.0316,0.045250046,245.9133,0.0328,4.57400529,993.06,0.0024,8.323962798,18.549999,0.015325616,0.829696144
8/10/2003,4.53,0.0609,0.434336838,3.39,0.0711,0.413240904,0.948,-0.0207,0.06588576,238.1072,-0.0178,5.064428836,990.67,0.0134,8.28957337,18.27,-0.067381317,0.956120119
8/3/2003,4.27,-0.0273,0.406909886,3.165,-0.021,0.376079912,0.968,0.0265,0.090643441,242.4297,0.0025,4.452976589,977.59,-0.0026,11.01282707,19.59,-0.055903614,1.080340087
7/27/2003,4.39,0.0507,0.325491492,3.233,0.0824,0.287951771,0.943,0.0173,0.103200129,241.8148,0.0472,3.716448732,980.15,-0.0186,20.26649838,20.75,0.169014085,1.080229007
7/20/2003,4.178,0.044,0.241897614,2.987,0.0426,0.214763022,0.927,0.0334,0.107350361,230.9113,-0.0174,3.547541037,998.68,0.0054,22.4945486,17.75,-0.071166977,0.991419377
7/13/2003,4.002,0.1028,0.177800794,2.865,0.1713,0.161527569,0.897,0.0067,0.11607086,234.9889,-0.0067,4.251448565,993.32,-0.0048,25.35860459,19.110001,0.034650895,0.890528046
7/6/2003,3.629,-0.0071,0.229127936,2.446,-0.0177,0.221093268,0.891,0.0289,0.121940104,236.5646,0.0133,7.370278499,998.14,0.0126,26.28147544,18.469999,-0.04744714,0.886829767
6/29/2003,3.655,0.031,0.259406159,2.49,0.0172,0.257483743,0.866,-0.0057,0.121670959,233.4662,0.0185,8.257221361,985.7,0.0097,31.99935015,19.389999,0.012004123,0.876485425
6/22/2003,3.545,0.0529,0.29745446,2.448,0.0803,0.302283329,0.871,0.0494,0.118729197,229.2271,-0.016,8.262184939,976.22,-0.0196,36.33600762,19.16,0.001044984,0.933357638
6/15/2003,3.367,0.0806,0.31884878,2.266,0.1157,0.318280868,0.83,-0.0304,0.094642309,232.9448,0.0095,8.628654015,995.69,0.0072,39.52312634,19.139999,-0.073572168,1.032800385
6/8/2003,3.116,-0.071,0.285025535,2.031,-0.1065,0.275158964,0.856,-0.1886,0.048536355,230.7487,-0.0482,8.872413273,988.61,0.0009,37.93222406,20.66,-0.027764706,1.667083203
6/1/2003,3.354,-0.0056,0.265995593,2.273,-0.0074,0.251089537,1.055,-0.0504,0.046813578,242.4228,0.0305,7.271849774,987.76,0.0251,34.63979574,21.25,0.091422758,3.172429038
5/25/2003,3.373,0.0114,0.254012773,2.29,-0.0104,0.239883212,1.111,0.0287,0.050146895,235.2415,0.0047,6.915247771,963.59,0.0325,29.38856437,19.469999,0.0156494,3.742099182
5/18/2003,3.335,-0.0251,0.197092759,2.314,-0.0322,0.186966456,1.08,0.0445,0.046917066,234.1488,-0.0005,9.850726341,933.22,-0.0117,34.8327995,19.17,0.041847826,4.134550267
5/11/2003,3.421,-0.0709,0.149866644,2.391,-0.0891,0.148766932,1.034,-0.0651,0.031648065,234.2728,0.0325,18.66393688,944.3,0.0117,35.42543273,18.4,-0.065515538,4.576380005
5/4/2003,3.682,-0.0624,0.148467767,2.625,-0.0741,0.143709738,1.106,-0.0178,0.031391612,226.8996,0.0606,24.00500397,933.41,0.0036,32.57787279,19.690001,-0.045564617,4.547658837
4/27/2003,3.927,0.0095,0.147538658,2.835,0.0067,0.143935364,1.126,-0.0183,0.031541155,213.9411,-0.0235,24.41825248,930.08,0.0348,26.406451,20.629999,-0.008173077,4.219100711
4/20/2003,3.89,-0.0174,0.150313598,2.816,-0.0383,0.148127723,1.147,-0.0304,0.031199893,219.0844,-0.0425,23.91529994,898.81,0.0059,25.02129824,20.799999,-0.032558186,3.819668535
4/13/2003,3.959,-0.0038,0.148957302,2.928,0.0121,0.146284388,1.183,0.0051,0.030958036,228.7977,0.0357,23.94611392,893.58,0.0291,23.19857802,21.5,-0.120294635,3.341360843
4/6/2003,3.974,0.0048,0.148395904,2.893,0.0158,0.149183705,1.177,0.069,0.030958036,220.9202,-0.0025,21.91107324,868.3,-0.012,22.56346654,24.440001,-0.16100234,2.657593082
3/30/2003,3.955,0.0133,0.147433186,2.848,0.0128,0.149689159,1.101,-0.0566,0.020674461,221.4782,-0.0328,19.26750493,878.85,0.0178,20.77318905,29.129999,0.049729694,1.868733275
3/23/2003,3.903,-0.0499,0.154186071,2.812,-0.0858,0.160132445,1.167,-0.0135,0.021062078,228.9948,0.0476,17.42032151,863.5,-0.036,26.44473022,27.75,-0.032089292,1.821726763
3/16/2003,4.108,0.11,0.159559985,3.076,0.1439,0.168202259,1.183,0.0405,0.022441281,218.5813,-0.1193,13.3868643,895.79,0.075,33.19634834,28.67,-0.074564235,2.261271379
3/9/2003,3.701,0.0156,0.149404782,2.689,0.0455,0.161010041,1.137,-0.034,0.02048197,248.2012,-0.1012,13.50142247,833.27,0.0053,35.84211088,30.98,-0.003217503,2.972293944
3/2/2003,3.644,-0.013,0.121888838,2.572,-0.0349,0.13182501,1.177,-0.0216,0.020870234,276.1538,-0.0087,12.50402749,828.89,-0.0146,33.76886706,31.08,0.048936924,3.407246817
2/23/2003,3.692,-0.0516,0.086292526,2.665,-0.0636,0.103448806,1.203,0,0.020662365,278.572,0.0486,10.57666457,841.15,-0.0083,33.2784479,29.629999,-0.020495901,3.362320735
2/16/2003,3.893,-0.0177,0.088308802,2.846,-0.027,0.106284733,1.203,0.0126,0.021665128,265.6579,0.017,11.08859522,848.17,0.0159,32.27926896,30.25,-0.072654785,3.460095214
2/9/2003,3.963,0.0079,0.094095932,2.925,0.0083,0.116379647,1.188,0.0137,0.025819889,261.2265,-0.0139,13.26369923,834.89,0.0063,29.97890443,32.619999,-0.040870305,3.442334776
2/2/2003,3.932,-0.0086,0.112946644,2.901,-0.0119,0.147865555,1.172,-0.0042,0.030629688,264.8966,0.0452,12.79062234,829.69,-0.0304,26.59007242,34.009998,0.091113186,3.17977747
1/26/2003,3.966,0.0074,0.12141371,2.936,0.023,0.165558986,1.177,0.0217,0.029931217,253.4514,0.0191,12.78476855,855.7,-0.0066,24.28871345,31.17,-0.010790225,2.517123411
1/19/2003,3.937,-0.0199,0.11567488,2.87,-0.0471,0.15639622,1.152,-0.0344,0.023830186,248.7089,0.0101,14.18924174,861.4,-0.0448,19.15772197,31.51,0.226069991,2.605555586
1/12/2003,4.017,-0.0297,0.133519079,3.012,-0.0359,0.166362389,1.193,-0.0083,0.022818365,246.2305,0.0348,14.50507225,901.78,-0.0278,19.56728517,25.700001,0.056743462,2.07378873
1/5/2003,4.14,0.0301,0.128603439,3.124,0.0511,0.169629662,1.203,-0.0172,0.070768873,237.9489,-0.0362,14.11658929,927.57,0.0209,18.39119188,24.32,-0.01458671,2.233886278
12/29/2002,4.019,0.0546,0.130695745,2.972,0.0871,0.169512536,1.224,0.0444,0.146007192,246.8808,0.0128,11.7306434,908.59,0.0379,18.50439374,24.68,-0.164805386,2.147245014
12/22/2002,3.811,-0.0386,0.106861489,2.734,-0.0576,0.141372793,1.172,-0.0233,0.184426468,243.7579,0.0326,9.080333415,875.4,-0.0227,17.11072178,29.549999,0.106327222,2.054967818
12/15/2002,3.964,-0.0263,0.131935338,2.901,-0.0473,0.160430809,1.2,-0.0107,0.19349476,236.0611,0.0312,7.247988912,895.76,0.0071,28.01306013,26.709999,-0.052164691,2.690017551
12/8/2002,4.071,-0.0044,0.176609928,3.045,-0.0162,0.192475366,1.213,-0.017,0.198601919,228.9152,0.0541,6.390917912,889.48,-0.0249,42.02391864,28.18,-0.024238193,3.475314453
12/1/2002,4.089,-0.029,0.203250912,3.095,-0.0509,0.209191698,1.234,-0.0159,0.199121097,217.1637,-0.0016,7.17799114,912.23,-0.0257,45.5164903,28.879999,0.050181782,4.708199481
11/24/2002,4.211,0.0067,0.189416326,3.261,0.0046,0.181058002,1.254,0.0245,0.194537514,217.5085,-0.0041,7.478887224,936.31,0.0062,42.38449161,27.5,0.187392055,5.104217897
11/17/2002,4.183,0.0375,0.165231958,3.246,0.0748,0.141038371,1.224,-0.0081,0.178783668,218.4081,0.0539,7.729958479,930.55,0.0228,37.92736983,23.16,-0.130956848,5.465766647
11/10/2002,4.032,0.0492,0.163705053,3.02,0.0552,0.143431013,1.234,0.0041,0.144892642,207.239,-0.0028,6.256240264,909.83,0.0169,36.30483961,26.65,-0.093845631,4.488127151
11/3/2002,3.843,-0.0404,0.179046983,2.862,-0.0007,0.1717065,1.229,-0.1424,0.076649926,207.8281,-0.0428,4.695948219,894.74,-0.0069,38.66476754,29.41,0.0037543,3.821259492
10/27/2002,4.005,-0.0225,0.204867464,2.864,-0.0538,0.209929089,1.433,-0.1305,0.033076511,217.1124,0.0024,5.10771416,900.96,0.0037,44.0028338,29.299999,-0.023333367,3.457735785
10/20/2002,4.097,-0.0029,0.234943043,3.027,-0.022,0.255520058,1.648,-0.0155,0.034373763,216.5849,-0.049,5.668193258,897.65,0.015,46.93210789,30,-0.105278828,3.454157875
10/13/2002,4.109,0.0802,0.249391794,3.095,0.1169,0.267620046,1.674,0.0548,0.034200227,227.7338,0.0165,8.118833064,884.39,0.0587,48.01359531,33.529999,-0.060784368,3.655404853
10/6/2002,3.804,0.0368,0.259122472,2.771,0.0301,0.258122624,1.587,-0.0192,0.028464403,224.032,0.0096,9.535010799,835.32,0.0434,45.93829225,35.700001,-0.095286318,3.632572712
9/29/2002,3.669,0.0016,0.247469504,2.69,-0.0033,0.240424255,1.618,-0.0122,0.029398413,221.9119,-0.0264,10.54069229,800.58,-0.0324,37.98594022,39.459999,0.067351851,4.155653156
9/22/2002,3.663,-0.032,0.226357362,2.699,-0.0483,0.238076085,1.638,-0.0091,0.033747593,227.9387,0.0108,9.627658877,827.37,-0.0213,34.86194182,36.970001,-0.051564879,3.917820225
9/15/2002,3.784,-0.0317,0.207585832,2.836,-0.0458,0.245952683,1.653,-0.0276,0.03767699,225.5111,-0.0014,8.743030979,845.39,-0.0499,32.54717412,38.98,0.088218872,3.998997403
9/8/2002,3.908,-0.0267,0.241745068,2.972,-0.0227,0.313790801,1.7,0.0247,0.041266074,225.8264,0.0219,7.060838743,889.81,-0.0046,43.5641801,35.82,-0.014038039,3.820128913
9/1/2002,4.015,-0.0278,0.246085374,3.041,-0.0461,0.3338604,1.659,-0.0178,0.041645194,220.997,0.0268,5.617758201,893.92,-0.0242,50.52326559,36.330002,0.113051566,4.455264769
8/25/2002,4.13,-0.0255,0.238998582,3.188,-0.0371,0.346391814,1.689,0.0181,0.044740735,215.2304,0.0044,5.363199892,916.07,-0.0263,55.57533202,32.639999,0.113233254,5.051454692
8/18/2002,4.238,-0.0206,0.235903087,3.311,-0.0324,0.355010548,1.659,0.0222,0.04538,214.2934,0.0071,4.335010612,940.86,0.013,61.55940481,29.32,0.017702222,5.334644405
8/11/2002,4.327,0.0162,0.268330145,3.422,0.0484,0.39103937,1.623,0,0.042277391,212.7758,0.0567,4.119992304,928.77,0.0222,68.85024155,28.809999,-0.184545786,5.627729448
8/4/2002,4.258,-0.0086,0.261380289,3.264,0.0171,0.381974403,1.623,-0.0031,0.034339643,201.3519,-0.0015,4.656389037,908.64,0.0514,78.46202326,35.330002,-0.14434485,6.162178913
7/28/2002,4.295,-0.0207,0.248795766,3.209,-0.0545,0.333606954,1.628,-0.039,0.019274624,201.6503,0.004,4.731192684,864.24,0.0134,80.74114717,41.290001,0.162771144,6.899297565
7/21/2002,4.386,-0.0292,0.241100256,3.394,-0.0709,0.297971363,1.694,-0.0122,0.018864723,200.8515,-0.0312,4.86969426,852.84,0.006,76.97066855,35.509998,-0.06968824,6.333607068
7/14/2002,4.518,-0.0122,0.212997887,3.653,-0.0261,0.257762617,1.715,-0.0029,0.02060205,207.325,0.0137,4.51282877,847.75,-0.0799,55.42508774,38.169998,0.158773502,6.32594764
7/7/2002,4.574,-0.0592,0.170172494,3.751,-0.0822,0.200502175,1.72,-0.0058,0.022178318,204.5202,0.0036,4.235696329,921.39,-0.0684,43.90659029,32.939999,0.215049715,4.598656952
6/30/2002,4.862,0.011,0.164696657,4.087,0.0116,0.190255413,1.73,0.0176,0.021897742,203.7952,0.005,4.017996229,989.03,-0.0008,41.50712529,27.110001,0.067322874,3.520922807
6/23/2002,4.809,0.0094,0.157532677,4.04,-0.0027,0.175390485,1.7,-0.0173,0.015649281,202.7765,0.0278,3.852787087,989.82,0.0007,42.62345963,25.4,-0.067205288,3.18589146
6/16/2002,4.764,-0.0077,0.123239784,4.051,-0.0054,0.14304735,1.73,0.0058,0.017192052,197.2923,-0.0123,5.533820956,989.14,-0.018,36.7704909,27.23,0.048921458,3.219636733
6/9/2002,4.801,-0.0521,0.074574348,4.073,-0.0583,0.098469172,1.72,-0.0149,0.01510298,199.7489,0.0382,5.530860556,1007.27,-0.0197,31.46894238,25.959999,0.104210932,2.598082085
6/2/2002,5.065,0.004,0.110399728,4.325,-0.0073,0.141311673,1.746,0,0.023048018,192.4083,-0.0097,5.23415989,1027.53,-0.0371,29.99289303,23.51,0.176676677,1.913268204
5/26/2002,5.045,-0.0196,0.124297537,4.357,-0.0216,0.163468108,1.746,-0.0029,0.036018668,194.2879,-0.0156,4.9962018,1067.14,-0.0154,32.03336741,19.98,0.057142857,1.690003476
5/19/2002,5.146,-0.0209,0.129094453,4.453,-0.0307,0.167138964,1.751,-0.0057,0.046258212,197.3751,-0.0311,5.094803022,1083.82,-0.0206,36.28088736,18.9,0.06779655,1.771096186
5/12/2002,5.256,0.0268,0.133039885,4.594,0.0319,0.172133023,1.761,-0.0028,0.046489664,203.7046,-0.0051,5.493716526,1106.59,0.0489,39.54807017,17.700001,-0.210173985,1.790622338
5/5/2002,5.119,0.0125,0.150821454,4.452,0.0223,0.188481682,1.766,-0.0028,0.046067101,204.7453,0.0233,7.20882375,1054.99,-0.0172,32.57402066,22.41,0.109955369,1.702581342
4/28/2002,5.056,-0.0004,0.187993765,4.355,-0.0041,0.223970459,1.771,0.0114,0.046840272,200.0754,-0.0048,9.582448144,1073.43,-0.0027,29.89544612,20.190001,-0.088075794,1.372863857
4/21/2002,5.058,-0.0275,0.211903647,4.373,-0.0327,0.247246975,1.751,0.0057,0.047260037,201.0395,0.0042,10.38761665,1076.32,-0.0434,25.48112768,22.139999,0.209836077,1.784669701
4/14/2002,5.201,0.0085,0.230300384,4.521,0.0056,0.272472221,1.741,0.0122,0.048976298,200.2014,0.0731,11.35875579,1125.17,0.0127,27.77447541,18.299999,-0.057672554,1.823994842
4/7/2002,5.157,-0.0096,0.235275465,4.496,-0.0209,0.277779209,1.72,-0.026,0.044423342,186.5684,-0.0656,12.58182205,1111.01,-0.0104,27.22347739,19.42,0.015159489,2.115531251
3/31/2002,5.207,-0.0368,0.233784825,4.592,-0.0465,0.275359341,1.766,-0.0232,0.048976298,199.6619,-0.0078,12.60012252,1122.73,-0.0215,27.14268602,19.129999,0.09942523,2.133225367
3/24/2002,5.406,0.0006,0.21687426,4.816,-0.0012,0.257748392,1.808,-0.0216,0.067901972,201.2279,0.016,11.87105269,1147.39,-0.0011,26.48021284,17.4,-0.020821609,2.115525976
3/17/2002,5.403,0.0131,0.185479229,4.822,0.0238,0.224730975,1.848,-0.0086,0.076854914,198.0624,0.0121,9.937704076,1148.7,-0.015,26.23347956,17.77,-0.035287731,1.935787217
3/10/2002,5.333,0.0015,0.153353223,4.71,0.0015,0.18515174,1.864,0.0315,0.063418276,195.6862,0.0282,7.201868447,1166.16,0.0016,27.3114156,18.42,-0.044110016,1.663687251
3/3/2002,5.325,0.0684,0.10910693,4.703,0.0899,0.129376453,1.807,0.014,0.056658921,190.3122,0.0555,4.420722848,1164.31,0.0287,26.851397,19.27,-0.03456909,1.364973114
2/24/2002,4.984,0.0308,0.115955403,4.315,0.0415,0.138080653,1.782,0.0148,0.051912854,180.3043,0.0354,3.485568641,1131.78,0.0385,27.3490515,19.959999,-0.126859225,1.114193936
2/17/2002,4.835,-0.0058,0.12341997,4.143,-0.0098,0.142681814,1.756,0.0057,0.05102777,174.1318,-0.0112,3.402850183,1089.84,-0.013,23.74382682,22.860001,0.021904335,0.934563923
2/10/2002,4.863,-0.0037,0.121031493,4.184,0.0036,0.143344186,1.746,0.0116,0.049390057,176.1028,0.0308,3.187173436,1104.18,0.0073,22.57026313,22.370001,-0.03826307,1.233460799
2/3/2002,4.881,-0.0207,0.143828949,4.169,-0.0358,0.160679668,1.726,-0.0227,0.054857391,170.8408,0.0035,3.160027947,1096.22,-0.0232,17.04166662,23.26,0.101325705,1.301023071
1/27/2002,4.984,-0.0168,0.143223834,4.324,-0.0202,0.161452298,1.766,0.0267,0.104303191,170.2396,0.011,3.152001917,1122.2,-0.0098,15.51868125,21.120001,0.00523565,1.360254436
