Date,b30,b30ret,b1,b1ret,bond10,bond10pct,bond10std,bond5,bond5pct,bond5std,bond3,bond3pct,bond3std,commoditypct,commoditylog_std,VIXpct,VIXstd,log_VIX,log_return_VIX,log_commodity,log_return_commodity,yield_diff,SP500pct
12/11/2005,4.734,0.003,3.516,-0.03,4.439,-0.0207,0.090757614,4.361,-0.0171,0.103819341,3.909,-0.0026,0.138949431,-0.0134,1.063355788,-0.086398631,1.936807305,2.368372834,0.03914581,6.073477159,0.020325261,0.53,0.006
12/4/2005,4.719,0.012,3.613,-0.1,4.533,0.004,0.104473495,4.437,-0.0025,0.120695945,3.919,-0.0119,0.176000126,0.0134,1.226026733,0.061762035,1.91345045,2.458733775,0.090360942,6.086931987,0.013454828,0.614,-0.005
11/27/2005,4.661,-0.005,3.995,0.02,4.515,0.018,0.126379499,4.448,0.0251,0.150211,3.966,0.0079,0.204788129,0.0423,1.247606119,0.011948529,1.898157108,2.398803951,-0.059929825,6.073579644,-0.013352343,0.549,-0.003
11/20/2005,4.685,-0.012,3.903,-0.02,4.435,-0.0136,0.138323453,4.339,-0.0203,0.173497006,3.935,-0.0155,0.223305869,0.0067,1.216221607,-0.021582734,1.771877662,2.386926241,-0.011877709,6.032144051,-0.041435593,0.5,0.016
11/13/2005,4.74,-0.025,3.964,0.02,4.496,-0.0181,0.168450322,4.429,-0.0116,0.204132963,3.997,0.0104,0.216773435,-0.0155,1.156182194,-0.043852107,1.726107828,2.408745289,0.021819047,6.025496582,-0.00664747,0.499,0.011
11/6/2005,4.861,0.02,3.878,0.03,4.579,-0.018,0.189993012,4.481,-0.0193,0.224669238,3.956,0.0079,0.206148302,-0.0035,1.148784627,-0.116932422,1.630513017,2.453587967,0.044842678,6.041147408,0.015650826,0.623,0.012
10/30/2005,4.768,0.035,3.766,0.01,4.663,0.0206,0.159653931,4.569,0.0258,0.183920756,3.925,0.0121,0.177270321,-0.0302,1.085808268,-0.075789474,1.525466583,2.577941516,0.124353549,6.044612346,0.003464938,0.738,0.018
10/23/2005,4.607,-0.021,3.73,0.08,4.569,0.0403,0.130813523,4.454,0.0455,0.149974813,3.878,0.0062,0.144068039,0.0031,1.10555713,-0.116552952,1.523522409,2.656756907,0.078815391,6.075286719,0.030674373,0.691,0.016
10/16/2005,4.705,0.03,3.46,0,4.392,-0.0199,0.123198304,4.26,-0.0191,0.141027814,3.854,0.0338,0.090433278,-0.027,1.087221605,0.084734297,1.501849031,2.78068083,0.123923923,6.072208932,-0.003077787,0.538,-0.006
10/9/2005,4.567,-0.001,3.475,0.05,4.481,0.0273,0.107017184,4.343,0.026,0.123172914,3.728,0.054,0.040811899,0.003,1.194897306,0.019191227,1.173366003,2.69934576,-0.08133507,6.099602552,0.02739362,0.753,-0.008
10/2/2005,4.571,0.012,3.307,0.06,4.362,0.0069,0.09994782,4.233,0.0088,0.113771506,3.537,0.0054,0.040852173,-0.0537,1.305657022,0.223993289,1.00369318,2.680336363,-0.019009398,6.096561453,-0.003041099,0.825,-0.027
9/25/2005,4.519,-0.01,3.124,0.03,4.332,0.0191,0.094050873,4.196,0.0302,0.106296493,3.518,0.0197,0.049387808,0.042,1.343779338,-0.080246914,0.870871849,2.478217662,-0.202118701,6.151795021,0.055233568,0.814,0.011
9/18/2005,4.565,0.037,3.043,-0.05,4.251,-0.0065,0.094963209,4.073,0.0025,0.109376465,3.45,0.0061,0.087342493,0.0352,1.364618774,0.155080214,1.073734915,2.561867691,0.083650029,6.11068344,-0.041111581,0.801,-0.018
9/11/2005,4.403,0.025,3.211,-0.03,4.279,0.0376,0.09882313,4.063,0.0333,0.121963975,3.429,-0.0061,0.123279673,-0.0165,1.382198366,-0.063439065,1.236053307,2.4176979,-0.144169791,6.076094716,-0.034588724,0.85,-0.003
9/4/2005,4.296,-0.019,3.323,-0.02,4.124,0.0198,0.106712282,3.932,0.021,0.133511589,3.45,0.0123,0.147576308,-0.0422,1.391817561,-0.117170228,1.218740698,2.483238593,0.065540693,6.092713647,0.016618931,0.674,0.019
8/28/2005,4.379,-0.01,3.399,0.02,4.044,-0.0353,0.129275288,3.851,-0.0591,0.162003978,3.408,-0.0282,0.172498019,0.0599,1.284463711,-0.010932945,1.242774673,2.607861474,0.124622881,6.135807935,0.043094288,0.636,0.011
8/21/2005,4.424,-0.006,3.348,0,4.192,-0.0045,0.133213321,4.093,0.0017,0.165071163,3.507,0.0121,0.193013644,0.014,1.237703561,0.022354694,1.135698023,2.618854622,0.010993148,6.077657381,-0.058150554,0.685,-0.012
8/14/2005,4.45,-0.029,3.333,0.01,4.211,-0.0092,0.136744734,4.086,-0.0087,0.1663504,3.465,-0.006,0.196818614,-0.025,1.252742846,0.053375196,0.962254875,2.596746132,-0.022108491,6.063758697,-0.013898684,0.746,-0.009
8/7/2005,4.581,0.024,3.287,-0.02,4.25,-0.0323,0.141840912,4.122,-0.0265,0.170647004,3.486,0.009,0.184567242,0.0633,1.102707412,0.020833333,0.774301836,2.54474665,-0.051999481,6.089069818,0.025311122,0.764,0.003
7/31/2005,4.473,0.007,3.343,0.03,4.392,0.0257,0.106929936,4.234,0.0247,0.133797359,3.455,0.0195,0.165174016,0.0317,1.184057854,0.078651685,0.697372848,2.524127363,-0.020619287,6.027704138,-0.06136568,0.937,-0.006
7/24/2005,4.441,0.011,3.231,0.03,4.282,0.0142,0.08573577,4.132,0.023,0.101404635,3.389,0.0156,0.148423905,0.0297,1.304169756,0.099809886,0.655107286,2.448415541,-0.075711822,5.996449601,-0.031254537,0.893,0
7/17/2005,4.394,0.012,3.134,0.04,4.222,0.0122,0.071716184,4.039,0.0151,0.078877472,3.337,0.0402,0.129466813,-0.016,1.353363283,0.01839303,0.832735786,2.353278207,-0.095137334,5.967210276,-0.029239325,0.885,0.005
7/10/2005,4.344,0.01,3.027,0.02,4.171,0.0176,0.090192633,3.979,0.0253,0.074088836,3.208,0.023,0.121237554,-0.0078,1.349179767,-0.097816594,1.602339956,2.335052283,-0.018225924,5.983305099,0.016094823,0.963,0.013
7/3/2005,4.3,0.018,2.982,-0.01,4.099,0.0109,0.098181521,3.881,0.0107,0.075864279,3.136,0.0084,0.104989735,0.0234,1.318109864,0.004385965,1.535960069,2.43798973,0.102937447,5.991102482,0.007797382,0.963,0.015
6/26/2005,4.223,-0.032,2.997,0.08,4.055,0.0331,0.109843778,3.84,0.039,0.080469801,3.11,0.0183,0.084202468,-0.0149,1.293711272,-0.064039409,1.684835633,2.433613355,-0.004376375,5.96801013,-0.023092351,0.945,0.002
6/19/2005,4.363,0.008,2.763,-0.01,3.925,-0.037,0.096973135,3.696,-0.0437,0.061824213,3.054,0.0367,0.078083218,0.0028,1.221468051,0.06097561,1.730669748,2.499795262,0.066181907,5.983061339,0.015051209,0.871,-0.021
6/12/2005,4.328,0.01,2.798,-0.01,4.076,0.0052,0.140162961,3.865,0.0042,0.106864868,2.946,-0.0101,0.08197459,0.062,1.100811255,-0.040133779,2.136439405,2.440606391,-0.059188871,5.980296668,-0.002764671,1.13,0.016
6/5/2005,4.286,-0.033,2.824,0.01,4.055,0.0186,0.156225656,3.849,0.0311,0.129709933,2.976,0.0051,0.073256399,-0.0031,1.195387022,-0.01563786,2.015946428,2.481567749,0.040961358,5.920100653,-0.060196015,1.079,0.002
5/29/2005,4.433,-0.001,2.798,0.01,3.981,-0.0221,0.173074326,3.733,-0.0212,0.161723907,2.961,0.014,0.057434407,0.0529,1.198271821,0,1.874384343,2.49732917,0.015761421,5.92325155,0.003150897,1.02,-0.002
5/22/2005,4.438,-0.01,2.757,0.05,4.071,-0.0136,0.169794811,3.814,-0.0162,0.16128801,2.92,0.0235,0.045425886,0.0405,1.230144744,-0.075342466,1.751924656,2.49732917,0,5.871694883,-0.051556667,1.151,0.008
5/15/2005,4.484,-0.032,2.636,0.06,4.127,0.0015,0.167322842,3.877,0.0136,0.166042966,2.853,0.02,0.046084946,-0.0156,1.167460439,-0.194852941,1.633220744,2.575661013,0.078331843,5.831967224,-0.039727659,1.274,0.031
5/8/2005,4.63,0.026,2.488,-0.05,4.121,-0.0335,0.145537166,3.825,-0.0326,0.150648376,2.797,0.0039,0.048632522,-0.0233,1.09855153,0.161565836,1.668326174,2.79239135,0.216730336,5.84773389,0.015766665,1.324,-0.015
5/1/2005,4.515,-0.014,2.61,-0.02,4.264,0.0152,0.144990574,3.954,0.0133,0.155877445,2.786,-0.0289,0.060078097,0.0029,1.10774821,-0.082299151,1.70810779,2.642622396,-0.149768954,5.871315778,0.023581888,1.478,0.013
4/24/2005,4.579,-0.005,2.661,0.02,4.2,-0.012,0.137043221,3.902,-0.0046,0.160212394,2.869,0.0021,0.078723496,-0.0664,1.217994004,-0.004551365,1.890085536,2.72850621,0.085883814,5.868407817,-0.00290796,1.331,0.004
4/17/2005,4.6,-0.034,2.615,0,4.251,0.0009,0.162231967,3.92,0.0108,0.193305314,2.863,0.0411,0.095444225,0.0498,1.305218793,-0.133032694,1.971254536,2.733067964,0.004561754,5.937099962,0.068692145,1.388,0.008
4/10/2005,4.761,0.008,2.625,0.01,4.247,-0.0507,0.183692527,3.878,-0.0626,0.218249831,2.75,0,0.120281337,-0.025,1.388672002,0.40570523,1.921077533,2.875821977,0.142754013,5.88846236,-0.048637603,1.497,-0.033
4/3/2005,4.723,-0.026,2.6,-0.02,4.474,0.0052,0.190337741,4.137,0.0017,0.234036298,2.75,-0.0058,0.140219827,-0.0549,1.418202974,-0.104329312,1.02693503,2.535282857,-0.34053912,5.913789991,0.025327632,1.724,0.007
3/27/2005,4.85,0.008,2.641,-0.02,4.451,-0.0322,0.192980713,4.13,-0.0407,0.245702824,2.766,-0.0164,0.163387066,0.0445,1.375447631,0.049925484,1.064291105,2.645465326,0.110182469,5.970231462,0.056441471,1.685,0.001
3/20/2005,4.813,0,2.686,0,4.599,0.0195,0.161773126,4.305,0.0334,0.208684131,2.812,0.013,0.165428602,-0.0269,1.35401164,0.02130898,1.114345348,2.596746132,-0.048719194,5.926653455,-0.043578007,1.787,-0.015
3/13/2005,4.814,0.038,2.692,0.04,4.511,-0.0077,0.136122698,4.166,-0.0121,0.180217893,2.776,0.015,0.164609605,0.0301,1.282879957,0.0265625,1.058298425,2.575661013,-0.021085118,5.953905712,0.027252257,1.735,-0.009
3/6/2005,4.64,0.001,2.585,0.01,4.546,0.0535,0.081676122,4.217,0.063,0.11971545,2.735,-0.0018,0.169421926,0.0245,1.213087644,0.072026801,1.093557396,2.549445171,-0.026215842,5.924248578,-0.029657134,1.811,-0.018
2/27/2005,4.636,-0.003,2.549,0.02,4.315,0.0105,0.072109793,3.967,0.0177,0.104696174,2.74,0.0251,0.157982559,0.0344,1.074534701,0.039164491,1.12610637,2.479894108,-0.069551063,5.900071585,-0.024176993,1.575,0.009
2/20/2005,4.651,0.039,2.493,0.04,4.27,0.0014,0.067143379,3.898,0.0085,0.089719873,2.673,0.0401,0.139926012,0.0547,0.90984773,0.027728086,1.179851686,2.441477092,-0.038417016,5.866219017,-0.033852568,1.597,0.008
2/13/2005,4.478,-0.003,2.386,0.01,4.264,0.042,0.06183814,3.865,0.0469,0.075699993,2.57,0.0223,0.121734182,0.0161,0.994951273,-0.021872266,1.151882035,2.414126468,-0.027350624,5.812946846,-0.053272171,1.694,-0.003
2/6/2005,4.489,-0.026,2.356,0.08,4.092,0.0022,0.058817609,3.692,0.0027,0.075855784,2.514,0.0186,0.106569174,0.028,1.012792291,0.019625335,1.074610524,2.436241478,0.02211501,5.797023546,-0.015923301,1.578,0.002
1/30/2005,4.61,-0.008,2.183,0.05,4.083,-0.0152,0.045555949,3.682,-0.0014,0.073894519,2.468,0.0148,0.090938868,-0.0203,1.14232815,-0.153323263,1.005891534,2.416806237,-0.019435241,5.769421328,-0.027602218,1.615,0.027
1/23/2005,4.648,-0.019,2.086,0.06,4.146,0.0005,0.040245911,3.687,0.0129,0.084741502,2.432,0.0393,0.076122781,-0.0149,1.188535591,-0.077994429,0.860961349,2.583242551,0.166436313,5.789933259,0.020511932,1.714,0.003
1/16/2005,4.736,-0.022,1.975,-0.03,4.144,-0.018,0.033915581,3.64,-0.021,0.086931646,2.34,0,0.080756493,0.0045,1.19484782,0.155269509,0.877841418,2.664446564,0.081204013,5.804931936,0.014998677,1.804,-0.014
1/9/2005,4.841,0.004,2.03,0.02,4.22,-0.0129,0.036198373,3.718,0,0.09890742,2.34,0.0178,0.092643222,0.043,1.218048989,-0.078576723,0.73266333,2.520112906,-0.144333658,5.800444468,-0.004487469,1.88,-0.001
1/2/2005,4.823,0,2,0.07,4.275,0.0126,0.063071829,3.718,0.0311,0.107761517,2.299,0.0417,0.111329541,0.0205,1.266196284,0.015048909,0.792745581,2.60194867,0.081835765,5.758385552,-0.042058915,1.976,-0.021
12/26/2004,4.824,0.005,1.873,0.04,4.222,0.0009,0.090084467,3.606,0.0124,0.124803891,2.207,0.0119,0.13897166,-0.0243,1.323955539,0.183437222,1.32579913,2.587011873,-0.014936797,5.738078582,-0.020306971,2.015,0.002
12/19/2004,4.801,-0.001,1.802,-0.08,4.218,0.0036,0.09306533,3.562,0.0008,0.137869544,2.181,0,0.174040353,-0.043,1.330551376,-0.060251046,1.482407951,2.418588769,-0.168423104,5.762698972,0.02462039,2.037,0.013
12/12/2004,4.804,-0.022,1.949,-0.05,4.203,0.0116,0.091182113,3.559,0.0163,0.130125111,2.181,-0.0207,0.198747439,0.0957,1.337638441,-0.063479624,1.349200998,2.480731278,0.06214251,5.806652792,0.043953821,2.022,0.005
12/5/2004,4.913,0.017,2.041,-0.01,4.155,-0.0237,0.092379892,3.502,-0.0182,0.126385653,2.227,0.0188,0.199677963,-0.0181,1.230336961,-0.015432099,1.23566851,2.546315278,0.065584,5.71524684,-0.091405952,1.928,-0.003
11/28/2004,4.831,0.007,2.066,0.03,4.256,0.0052,0.089366971,3.567,-0.0045,0.11545201,2.186,0.0092,0.188056256,-0.1155,1.102469321,0.014084507,1.236859823,2.561867691,0.015552413,5.733482044,0.018235203,2.07,0.007
11/21/2004,4.796,-0.018,2.005,0.05,4.234,0.0069,0.080290376,3.583,0.0379,0.09243953,2.166,0.0217,0.170375044,0.0148,1.221882811,-0.053333333,1.172829437,2.547881449,-0.013986242,5.85623457,0.122752526,2.068,0.011
11/14/2004,4.885,0.015,1.918,0,4.205,0.0045,0.078324468,3.452,-0.0146,0.082876682,2.12,0.0301,0.146370952,0.0263,1.344306671,0.012753188,1.064894883,2.602689685,0.054808236,5.841571748,-0.014662822,2.085,-0.012
11/7/2004,4.812,0.005,1.909,0.03,4.186,0.0022,0.094707503,3.503,0.0472,0.053658281,2.058,0.0468,0.124300532,-0.0193,1.40707252,-0.036849711,1.045179942,2.590017134,-0.012672551,5.815611226,-0.025960522,2.128,0.015
10/31/2004,4.789,0.008,1.853,0.06,4.177,0.0367,0.095843681,3.345,0.0198,0.058202329,1.966,0.038,0.107986676,-0.037,1.448731063,-0.14935464,0.996443119,2.62756295,0.037545816,5.835122384,0.019511158,2.211,0.032
10/24/2004,4.749,-0.011,1.741,0.06,4.029,0.0128,0.103608505,3.28,0.0092,0.059279376,1.894,0.0361,0.1023977,-0.0426,1.434273047,0.064790576,0.97788661,2.789322921,0.161759971,5.872819515,0.037697131,2.135,0.031
10/17/2004,4.801,-0.019,1.639,0.04,3.978,-0.0209,0.08760955,3.25,0.0056,0.058825165,1.828,0.0628,0.102310855,0.0275,1.36041284,0.015957447,0.926192325,2.726544784,-0.062778137,5.916375363,0.043555848,2.15,-0.011
10/10/2004,4.892,0,1.583,0.02,4.063,-0.016,0.079976455,3.232,-0.0458,0.050462858,1.72,0.0275,0.111457217,0.0134,1.283119891,-0.000664452,1.437439467,2.710713319,-0.015831465,5.889244096,-0.027131267,2.343,-0.012
10/3/2004,4.894,0.025,1.553,0.02,4.129,-0.0143,0.121368356,3.387,0.0047,0.122976104,1.674,-0.0036,0.113396502,0.0503,1.13436508,0.180392157,2.047287908,2.711377991,0.000664673,5.875973726,-0.01327037,2.455,-0.008
9/26/2004,4.774,-0.018,1.517,-0.01,4.189,0.0387,0.136814392,3.371,0.0271,0.155864756,1.68,-0.0175,0.122440053,0.0291,1.0111892,-0.107142857,2.047148695,2.545531272,-0.16584672,5.826889093,-0.049084633,2.509,0.019
9/19/2004,4.863,-0.014,1.533,-0.03,4.033,-0.0192,0.116811339,3.282,0.0098,0.156276429,1.71,0.0307,0.114367876,0.05,0.875252016,0.017818959,1.883808495,2.658859957,0.113328685,5.798163435,-0.028725658,2.323,-0.016
9/12/2004,4.93,0,1.583,-0.01,4.112,-0.0184,0.112631947,3.25,-0.0243,0.156249409,1.659,0.0153,0.115258213,0.05,0.858045982,0.019622093,1.879287394,2.641197894,-0.017662063,5.749409228,-0.048754207,2.453,0.004
9/5/2004,4.931,-0.012,1.593,0.07,4.189,-0.0233,0.111327794,3.331,0.006,0.151104085,1.634,0.0428,0.113031018,-0.0034,0.897248073,-0.010783609,1.797691112,2.621765833,-0.019432062,5.700652582,-0.048756646,2.555,0.009
8/29/2004,4.992,-0.004,1.482,0.04,4.289,0.0231,0.145680625,3.311,-0.0216,0.172305285,1.567,0.0195,0.101699995,0.0049,0.940718428,-0.054384772,1.678717765,2.632608006,0.010842173,5.704044774,0.003392192,2.722,0.005
8/22/2004,5.013,0.003,1.431,0.07,4.192,-0.0231,0.164343678,3.384,0.0077,0.195503225,1.537,0.0463,0.087792432,-0.0621,0.949300857,-0.080625,1.554678959,2.688527535,0.055919529,5.699187936,-0.004856838,2.655,0.009
8/15/2004,4.997,0.013,1.338,0.01,4.291,0.0139,0.192513665,3.358,-0.01,0.220483207,1.469,0.0287,0.078698016,0.01,0.874707435,-0.110122358,1.530720963,2.772588722,0.084061188,5.763343629,0.064155693,2.822,0.032
8/8/2004,4.935,-0.051,1.328,-0.03,4.232,0.0012,0.190342965,3.392,0.0313,0.209086904,1.428,0.0142,0.082271164,0.0345,0.731129944,-0.070320579,1.564084397,2.889260029,0.116671307,5.753406577,-0.009937053,2.804,0.001
8/1/2004,5.199,0.006,1.363,0.09,4.227,-0.0588,0.158875773,3.289,-0.1084,0.154008838,1.408,-0.0215,0.101806407,-0.0088,0.699516315,0.262402089,1.432001004,2.96217549,0.072915461,5.719528519,-0.033878058,2.819,-0.034
7/25/2004,5.168,0.011,1.252,0.03,4.491,0.0133,0.16464983,3.689,0.0057,0.154880456,1.439,0.0771,0.106607484,0.0208,0.579829796,-0.071515152,0.731510056,2.729159164,-0.233016326,5.728402239,0.00887372,3.052,0.014
7/18/2004,5.113,-0.018,1.221,0.08,4.432,0.0177,0.159356379,3.668,0.0365,0.159359168,1.336,0,0.123748894,0.0049,0.656622318,0.150627615,1.202917381,2.803360381,0.074201217,5.707858158,-0.020544081,3.096,-0.014
7/11/2004,5.207,0.005,1.129,-0.01,4.355,-0.0235,0.1275766,3.539,-0.0251,0.141983606,1.336,0.0612,0.125435419,0.0035,0.694051952,-0.091254753,1.468031056,2.663052835,-0.140307546,5.703005506,-0.004852652,3.019,-0.01
7/4/2004,5.18,-0.028,1.135,0.07,4.46,0,0.118491491,3.63,0.0254,0.146008219,1.259,0.0337,0.131119326,0.0188,0.745330286,0.046419098,1.490661414,2.758743315,0.09569048,5.699538147,-0.003467359,3.201,-0.011
6/27/2004,5.328,-0.001,1.058,-0.04,4.46,-0.0413,0.116790648,3.54,-0.0735,0.16792409,1.218,-0.0484,0.135560769,0.0051,0.870224472,-0.007241606,1.497948031,2.713369363,-0.045373953,5.680886688,-0.018651458,3.242,-0.008
6/20/2004,5.332,-0.025,1.099,0.09,4.652,-0.014,0.160290743,3.821,-0.0157,0.211775589,1.28,0.0119,0.126801507,-0.0147,0.897153212,0.013342228,1.640930791,2.720637317,0.007267954,5.675804036,-0.005082652,3.372,-0.001
6/13/2004,5.471,0.019,1.012,-0.01,4.718,-0.0173,0.215260979,3.882,-0.0324,0.264907447,1.265,0,0.109937811,0.0133,0.912296128,-0.003324468,1.662816711,2.707383312,-0.013254004,5.690647588,0.014843552,3.453,-0.001
6/6/2004,5.37,0.01,1.022,0.08,4.801,0.0057,0.24692788,4.012,0.0421,0.341756509,1.265,0.0784,0.074087111,-0.0081,1.001508748,-0.103694928,1.594145007,2.710713319,0.003330006,5.677449793,-0.013197796,3.536,0.012
5/30/2004,5.318,-0.015,0.946,0.02,4.774,0.0234,0.316498359,3.85,0.0366,0.413700912,1.173,0.1066,0.041953546,-0.0227,1.041590929,0.08258071,1.544397932,2.820187761,0.109474442,5.685545861,0.008096068,3.601,0.002
5/23/2004,5.401,-0.015,0.931,0.03,4.665,-0.02,0.369466297,3.714,-0.0257,0.454420999,1.06,0.0352,0.029970541,0.0041,1.019074672,-0.161709032,1.563529994,2.740840024,-0.079347737,5.70848009,0.02293423,3.605,0.025
5/16/2004,5.484,0.026,0.9,0.04,4.76,-0.0025,0.379726276,3.812,-0.0233,0.46306419,1.024,0.0524,0.019573508,-0.0177,1.029919494,0.001082891,1.699381754,2.917230045,0.176390021,5.704411277,-0.004068813,3.736,-0.002
5/9/2004,5.343,0.014,0.865,-0.04,4.772,-0.0006,0.352176424,3.903,0.0609,0.410312198,0.973,-0.0162,0.018091127,0.0058,0.935742459,0.018753448,1.681353699,2.91614774,-0.001082305,5.722313706,0.017902429,3.799,-0.003
5/2/2004,5.27,0.018,0.9,0.09,4.775,0.0588,0.283404775,3.679,0.0222,0.35342766,0.989,0.0217,0.011522442,0.0496,0.730158504,0.054682836,1.750466751,2.89756797,-0.01857977,5.716559171,-0.005754535,3.786,-0.008
4/25/2004,5.179,0.006,0.829,-0.04,4.51,0.0094,0.242465576,3.599,0.0484,0.286474044,0.968,0.0104,0.008897565,0.0295,0.819613439,0.226980799,1.755912165,2.844327878,-0.053240092,5.668197438,-0.048361733,3.542,-0.029
4/18/2004,5.147,0.029,0.865,-0.05,4.468,0.0285,0.193076985,3.433,0.0239,0.232615587,0.958,0.0224,0.009845473,-0.0185,0.879172161,-0.062248996,1.720070912,2.63977136,-0.204556517,5.639117012,-0.029080426,3.51,0.005
4/11/2004,5.002,0.042,0.915,-0.02,4.344,0.036,0.156430886,3.353,0.0567,0.184952276,0.937,0.0054,0.010383748,-0.0059,0.980027683,-0.081180812,1.576839507,2.70404218,0.064270819,5.657755988,0.018638976,3.407,-0.004
4/4/2004,4.8,0.024,0.931,-0.01,4.193,0.0116,0.148420611,3.173,0.1244,0.179120723,0.932,-0.0117,0.012041133,0.0443,0.974259501,0.039641944,1.515131292,2.788708104,0.084665924,5.663713669,0.005957681,3.261,-0.002
3/28/2004,4.69,0,0.941,-0.01,4.145,0.0803,0.142284379,2.822,0.0522,0.178431313,0.943,0.0064,0.023103872,-0.0074,0.970326956,-0.097518754,1.517666153,2.749831735,-0.038876369,5.620388184,-0.043325484,3.202,0.031
3/21/2004,4.691,0.011,0.951,0.02,3.837,0.017,0.135306237,2.682,-0.0081,0.164246563,0.937,0.0054,0.028861547,-0.0287,0.960893912,-0.095039164,1.580217805,2.852439104,0.102607369,5.627851303,0.007463119,2.9,-0.002
3/14/2004,4.639,-0.013,0.936,-0.02,3.773,-0.0037,0.114546885,2.704,0.0235,0.152042721,0.932,-0.0169,0.034133724,0.0434,0.888130935,0.046448145,1.58160974,2.952302716,0.099863612,5.657007728,0.029156425,2.841,-0.01
3/7/2004,4.699,-0.029,0.956,0.01,3.787,-0.0176,0.131536053,2.642,-0.0329,0.135407574,0.948,0,0.032046667,-0.0196,0.902238416,0.263812086,1.194943228,2.906901005,-0.04540171,5.614484485,-0.042523243,2.839,-0.031
2/29/2004,4.841,-0.011,0.951,0.01,3.855,-0.0295,0.106900993,2.732,-0.0707,0.10473798,0.948,0,0.031385772,0.0043,0.8597305,-0.004810997,1.176599809,2.672768387,-0.234132618,5.634261607,0.019777121,2.907,0.01
2/22/2004,4.894,-0.001,0.946,0.03,3.972,-0.0326,0.09578912,2.94,-0.0184,0.102136129,0.948,0.0172,0.027693762,0.0467,0.77936185,-0.092892825,1.178701606,2.677590994,0.004822607,5.629976611,-0.004284996,3.024,0.001
2/15/2004,4.901,0,0.915,0.02,4.106,0.0131,0.102377515,2.995,-0.0017,0.102308303,0.932,0.0164,0.02514403,-0.0047,0.781516065,0.029525096,1.045190428,2.775085665,0.097494671,5.584288852,-0.045687759,3.174,-0.002
2/8/2004,4.899,-0.011,0.895,0.02,4.053,-0.0069,0.101756845,3,-0.025,0.103652679,0.917,-0.0108,0.024681302,0.0423,0.847349817,-0.02625,1.041782546,2.74598804,-0.029097624,5.58903732,0.004748468,3.136,0.003
2/1/2004,4.954,0.028,0.875,0.04,4.081,-0.0128,0.112051575,3.077,-0.0198,0.115455812,0.927,0.0109,0.026336498,-0.0133,0.953764219,-0.037883286,1.030366071,2.772588722,0.026600682,5.547626007,-0.041411313,3.154,0.01
1/25/2004,4.817,0.002,0.844,0.09,4.134,0.0108,0.111092354,3.139,0.0798,0.114977486,0.917,0.0528,0.028872324,-0.0457,1.002082712,0.120619879,1.018670606,2.811208233,0.038619511,5.561020035,0.013394028,3.217,-0.009
1/18/2004,4.806,-0.03,0.773,-0.03,4.09,0.0151,0.106480515,2.907,-0.0078,0.09308067,0.871,0,0.033128705,0.015,0.984504586,-0.010666667,1.284927947,2.697326238,-0.113881995,5.607838227,0.046818192,3.219,0.002
1/11/2004,4.955,-0.023,0.793,-0.09,4.029,-0.0135,0.113675024,2.93,-0.0359,0.089703772,0.871,0.0116,0.035280464,-0.0283,1.018729906,-0.104477612,1.096193334,2.708050201,0.010723963,5.592904544,-0.014933683,3.158,0.016
1/4/2004,5.072,0.02,0.875,0.01,4.084,-0.0663,0.100773894,3.039,-0.0568,0.076687026,0.861,-0.0611,0.031612937,0.0561,1.004518693,-0.08068052,0.856951187,2.818398258,0.110348057,5.621600508,0.028695964,3.223,0.012
12/28/2003,4.971,0.005,0.87,0.13,4.374,0.0532,0.092419394,3.222,0.0245,0.07906966,0.917,0.0528,0.032805149,0.0008,1.018927737,0.044125957,0.913530281,2.902519837,0.084121579,5.567027989,-0.054572519,3.457,0.012
12/21/2003,4.948,-0.023,0.768,-0.12,4.153,0.0041,0.096432129,3.145,0.0038,0.088074463,0.871,-0.0114,0.026200297,-0.0255,1.014565598,0.062728441,0.855586173,2.859339706,-0.043180131,5.566205959,-0.00082203,3.282,0.007
12/14/2003,5.065,0.008,0.87,-0.01,4.136,-0.025,0.084467022,3.133,-0.0019,0.089996296,0.881,-0.0287,0.021257417,0.0017,0.925819463,0.000609385,0.866369154,2.798500104,-0.060839602,5.592009219,0.02580326,3.255,0.014
12/7/2003,5.025,-0.007,0.875,-0.07,4.242,0.0019,0.087729952,3.139,-0.0123,0.136826898,0.907,-0.0055,0.018810163,0.0526,0.792130021,-0.03978935,0.936794272,2.797890905,-0.000609199,5.590286735,-0.001722484,3.335,0.012
11/30/2003,5.062,0.017,0.936,-0.02,4.234,-0.0231,0.124568633,3.178,-0.0234,0.163099186,0.912,-0.0267,0.016499158,0.0351,0.907053513,0.047181373,1.11899957,2.838493497,0.040602592,5.539052868,-0.051233867,3.322,0.003
11/23/2003,4.977,-0.015,0.951,0.03,4.334,0.0413,0.124568633,3.254,0.05,0.158631964,0.937,0,0.017116918,-0.0142,1.027062798,-0.140147524,1.831039726,2.79239135,-0.046102148,5.504531216,-0.034521652,3.397,0.022
11/16/2003,5.052,-0.034,0.921,0,4.162,-0.0144,0.121653835,3.099,-0.0249,0.158313894,0.937,-0.0219,0.017127301,-0.0219,1.033627838,0.120424963,1.739233435,2.943385793,0.150994444,5.518838683,0.014307467,3.225,-0.014
