Date,MPRIME,MPRIMEpct,MPRIMEstd,VIXlog,VIXlog_return,VIXpct,VIXstd,RealGDPpct,RealGDPstd,UNRATEpct,UNRATEstd,incomepct,incomelog_std,CPIpct,CPIstd,bond10,bond10pct,bond10std,bond5,bond5pct,bond5std,bond3,bond3pct,bond3std,commoditylog,commoditylog_return,commoditypct,commoditystd,SP500pct,SP500log_std,yield_diff,b30ret,b30std,b1ret,b1std,risk free
10/1/2010,3.25,0,0,3.054001229,-0.111473861,-0.105485228,3.548244453,0.005098789,0.140933396,9.4,0.140712473,-0.000649368,2.344650633,0.124519889,0.102016114,2.603,0.0362,0.524261904,1.169,-0.0817,0.508986193,0.119,-0.2654,0.039191978,6.335338431,0.03260133,0.0331,23.07422489,0.0369,1.694731048,2.484,-0.047609,47.94431779,0.000304,0.405981527,0.2281464
9/1/2010,3.25,0,0,3.16547509,-0.094542639,-0.090211059,3.527445396,-0.001908397,0.130315856,9.5,0.141598023,-0.000778634,2.375599199,0.058173623,0.120653985,2.512,0.017,0.454919541,1.273,-0.0436,0.434166187,0.162,0.1408,0.04558277,6.302737101,0.089806008,0.094,20.5459881,0.0876,1.681309789,2.35,-0.027617,64.56147997,0.000346,0.324392252,0.334726063
8/1/2010,3.25,0,0,3.26001773,0.103017309,0.108510596,3.522096763,0.004472843,0.128499892,9.5,0.143003496,0.002497853,2.403521071,0.138066428,0.120479614,2.47,-0.1497,0.338858951,1.331,-0.1671,0.339016486,0.142,-0.034,0.050955754,6.212931093,-0.050102722,-0.0489,20.73261774,-0.0474,1.696761082,2.328,0.087271,73.10834106,0.001025,0.400770508,0.13181366
7/1/2010,3.25,0,0,3.157000421,-0.385117681,-0.319629435,3.747224875,0.005138086,0.1254503,9.4,0.145602198,0.000624854,2.404611393,0.021104306,0.120118527,2.905,-0.0102,0.290636944,1.598,-0.1012,0.263201845,0.147,-0.1695,0.050058188,6.263033815,0.058117531,0.0598,25.4262303,0.0688,1.712453731,2.758,-0.013918,79.82634049,0.000856,0.877825343,0.212972704
6/1/2010,3.25,0,0,3.542118102,0.074197088,0.077019052,3.729572865,-0.001282874,0.137856608,9.4,0.118321596,-7.81E-05,2.369105681,-0.097626708,0.119173919,2.935,-0.1114,0.226154053,1.778,-0.1529,0.196404797,0.177,0.0926,0.046376359,6.204916284,0.01420485,0.0143,30.34626323,-0.0539,1.724848692,2.758,0.059823,84.34326175,0.001116,1.159071324,0.076044451
5/1/2010,3.25,0,0,3.467921014,0.374608457,0.454421835,3.04799795,0.00386349,0.128391762,9.6,0.088317609,0.006841236,2.30797684,0.077519735,0.112044878,3.303,-0.0973,0.214458491,2.099,-0.1319,0.183438303,0.162,-0.0182,0.049585392,6.190711434,-0.119100111,-0.1123,33.34388972,-0.082,1.799867156,3.141,0.053633,53.69252747,0.000695,1.215471513,0.200293064
4/1/2010,3.25,0,0,3.093312557,0.225981998,0.253553098,2.509093287,0.005829016,0.116638092,9.9,0.102225242,0.007712829,2.133339527,0.173688491,0.12773358,3.659,-0.0454,0.209787088,2.418,-0.0532,0.191879621,0.165,0.051,0.053403704,6.309811545,0.03663515,0.0373,31.32267482,0.0148,1.852290611,3.494,0.035545,95.48163231,0.000162,1.122466184,0.223076697
3/1/2010,3.25,0,0,2.867330559,-0.103083907,-0.097948718,2.523362601,0.002597403,0.112846996,9.9,0.118532696,0.003365843,1.948557904,0.410628354,0.204983322,3.833,0.0591,0.178536146,2.554,0.108,0.183995924,0.157,0.2661,0.052106302,6.273176396,0.024198755,0.0245,30.7720565,0.0588,1.854948536,3.676,-0.020685,72.48466277,-0.000869,0.559423215,0.319496655
2/1/2010,3.25,0,0,2.970414466,-0.233144696,-0.207961039,2.144864792,0.006535948,0.107682661,9.8,0.137113092,0.000291615,2.31597554,0.024920738,0.19955733,3.619,0.0086,0.20398159,2.305,-0.0086,0.21637221,0.124,0.6316,0.052317407,6.248977641,0.062470707,0.0645,44.71564545,0.0285,1.916534571,3.495,-0.007625,28.22811808,-0.000473,0.567947474,0.228149254
1/1/2010,3.25,0,0,3.203559161,0.127168985,0.135608902,2.758214,-0.005847953,0.107186235,9.8,0.202977831,0.00058357,2.336145376,0.341747357,0.197444078,3.588,-0.0649,0.307039701,2.325,-0.1338,0.304893807,0.076,0.2459,0.057499372,6.186506933,-0.076168592,-0.0733,55.1143173,-0.037,2.010430993,3.512,0.027458,23.65700785,0.003246,0.836399625,0.314427444
12/1/2009,3.25,0,0,3.076390177,-0.122691021,-0.115463076,4.46656902,-0.003883495,0.091433036,9.9,0.279374301,0.004422775,2.337208259,-0.176119817,0.19463987,3.837,0.1998,0.265826593,2.684,0.34,0.280576074,0.061,0.0893,0.064078511,6.262675525,0.02323102,0.0235,59.74643067,0.0178,2.06841527,3.776,-0.065857,22.36648453,-0.001166,2.148135083,0.068439897
11/1/2009,3.25,0,0,3.199081198,-0.224855704,-0.20136855,5.403497487,0.013114754,0.038528489,9.9,0.366128393,0.00213601,2.338514606,0.070775337,0.185956609,3.198,-0.0561,0.295518772,2.003,-0.1321,0.292734692,0.056,0.098,0.061311228,6.239444506,0.031241476,0.0317,59.91451011,0.0574,2.037736487,3.142,0.00707,56.19208082,0.001892,2.014474208,0.177470613
10/1/2009,3.25,0,0,3.423936901,0.180953962,0.198360008,5.795344321,0.000656168,0.093743148,10,0.470319041,-0.003803596,2.368820134,0.096310119,0.185117047,3.388,0.0251,0.425446759,2.308,-0.003,0.351498775,0.051,-0.5984,0.048725535,6.20820303,0.071019536,0.0736,55.8797889,-0.0198,2.003201185,3.337,-0.024902,61.22143289,-0.000021,1.168599732,0.121672997
9/1/2009,3.25,0,0.113841996,3.242982939,-0.01549814,-0.015378662,5.9025086,0.005940594,0.121014232,9.8,0.56784681,0.002159136,2.339115037,0.062548069,0.335451669,3.305,-0.0282,0.422900303,2.315,-0.0302,0.349829943,0.127,-0.1056,0.064567019,6.137183494,0.019555569,0.0197,51.55544408,0.0357,1.930433158,3.178,0.024697,22.16407264,0.000799,1.329985088,0.164789373
8/1/2009,3.25,0,0.25141599,3.258481079,0.003466208,0.003472222,6.941447274,-0.001318392,0.157536592,9.6,0.674129068,-0.002685028,2.340544174,0.224285004,0.556026067,3.401,-0.0233,0.503315772,2.387,-0.0513,0.411180739,0.142,-0.2324,0.107651753,6.117627925,-0.00794566,-0.0079,51.01424269,0.0336,1.888950978,3.259,0.024428,24.39472618,0.001488,0.556994614,0.025347533
7/1/2009,3.25,0,0.450007407,3.255014871,-0.016453404,-0.016318786,7.819385507,0,0.210684071,9.5,0.757495875,-0.005104605,2.273428121,-0.158558692,0.588400578,3.482,-0.0155,0.541206102,2.516,-0.0172,0.48207239,0.185,-0.0415,0.24985498,6.125573585,0.015844341,0.016,87.48818508,0.0741,2.063002915,3.297,0.008809,40.83258964,0.001105,1.418430941,0.076048828
6/1/2009,3.25,0,0.643929775,3.271468275,-0.093065122,-0.088865837,7.01702773,0.001320132,0.252331352,9.5,0.824135911,-0.018992761,2.232129835,0.858989226,0.588409286,3.537,0.022,0.570396392,2.56,0.0931,0.553850451,0.193,0.4088,0.521361945,6.109729245,0.016039617,0.0162,128.8573927,0.0002,2.224374092,3.344,0.004932,28.22545619,0.000567,1.588803743,-0.027881558
5/1/2009,3.25,0,0.747481698,3.364533397,-0.232778863,-0.207671233,7.72760298,0,0.290333142,9.4,0.817924202,0.01357002,2.246580352,0.288876383,0.538702425,3.461,0.1097,0.616571245,2.342,0.1629,0.641364033,0.137,0.0379,0.640240198,6.093689627,0.191470587,0.211,164.8139274,0.0531,2.294759599,3.324,-0.045676,11.31349214,0.000361,1.037430158,-0.020276094
4/1/2009,3.25,0,0.796716177,3.597312261,-0.190054118,-0.173085618,8.300922337,-0.001976285,0.2768092,9,0.77730303,0.005074935,2.128948973,0.249636828,0.553271437,3.119,0.169,0.656336982,2.014,0.2074,0.705110716,0.132,-0.3654,0.711212142,5.90221904,0.020218974,0.0204,201.5377483,0.0939,2.333719457,2.987,-0.084469,42.64209076,0.001908,0.570655763,-0.007604118
3/1/2009,3.25,0,0.801703741,3.787366378,-0.048854871,-0.047680671,9.03537005,-0.003282994,0.250743339,8.7,0.725258575,-0.001108911,2.274249404,0.243174846,0.608439341,2.668,-0.1168,0.650114212,1.668,-0.1622,0.708213629,0.208,-0.1811,0.771747375,5.882000066,0.064174875,0.0663,209.3624175,0.0854,2.366523775,2.46,0.035141,119.2692001,0.001434,1.484022012,0.002534761
2/1/2009,3.25,0,0.763312227,3.836221249,0.033120651,0.033675245,10.06077179,0.002633311,0.217666922,8.3,0.649653754,-0.010838339,2.577464906,0.497293304,0.641573208,3.021,0.0596,0.63510462,1.991,0.0574,0.679809647,0.254,0.0453,0.746810023,5.817825191,0.000105287,0.0001,198.728543,-0.1099,2.33882683,2.767,-0.016446,78.80125064,-0.001389,2.038886297,0.03041711
1/1/2009,3.25,-0.099722992,0.696199205,3.803100598,0.114221144,0.121,10.34436626,-0.017464424,0.155277529,7.8,0.584123275,0.004696807,2.57943827,0.435241738,0.647210386,2.851,0.2842,0.590948851,1.883,0.2078,0.62281127,0.243,0.9134,0.698027347,5.817719903,-0.037460896,-0.0368,176.5199701,-0.0857,2.289122254,2.608,-0.147382,31.4812501,-0.001545,0.991074165,0.063373015
12/1/2008,3.61,-0.0975,0.600593225,3.688879454,-0.323531707,-0.276410985,10.19168588,0.000647249,0.144283671,7.3,0.498046183,-0.005661657,2.582467626,-1.034247381,0.671349737,2.22,-0.2397,0.349197429,1.559,-0.1876,0.471496954,0.127,2.5278,0.629245483,5.855180799,-0.112622004,-0.1065,145.9714403,0.0078,2.232313344,2.093,0.146556,190.964036,0.00389,1.78736855,-0.045624134
11/1/2008,4,-0.122807018,0.54422626,4.012411161,-0.080098368,-0.076974454,10.10481077,-0.007707129,0.114620146,6.8,0.433647322,0.007650446,2.583655093,-1.915289533,0.633456119,2.92,-0.2645,0.217129889,1.919,-0.3176,0.337419883,0.036,-0.9186,0.473091534,5.967802803,-0.140246284,-0.1309,113.024557,-0.0748,2.11044459,2.884,0.172202,170.9527088,0.00717,2.377604467,0.022813171
10/1/2008,4.56,-0.088,0.701097552,4.09250953,0.418997578,0.520436672,8.389853862,-0.010800508,0.096959327,6.5,0.375832409,0.006562756,2.583070903,-1.010133328,0.429890093,3.97,0.0368,0.223998016,2.812,-0.0592,0.365893503,0.442,-0.5143,0.58086449,6.108049087,-0.325272123,-0.2777,82.96199937,-0.1694,1.929310506,3.528,-0.006968,273.3190644,0.005218,6.777587058,0.002534737
9/1/2008,5,0,0.88104042,3.673511952,0.645796632,0.907506005,3.93453534,-0.00505689,0.097273954,6.1,0.316227766,0.001324889,2.58175377,-0.138301854,0.316928148,3.829,0.001,0.229118116,2.989,-0.0339,0.383686229,0.91,-0.4728,0.619940042,6.43332121,-0.129343057,-0.1213,88.71859049,-0.0908,1.881852266,2.919,0.0221,154.870086,0.005113,7.481247824,0.005069508
8/1/2008,5,0,1.027731591,3.027715319,-0.105166836,-0.099825671,1.84242742,-0.00815047,0.095125648,6.1,0.300333148,-0.006659297,2.571396955,-0.399156226,0.291422693,3.825,-0.0336,0.31134147,3.094,-0.0465,0.520526496,1.726,0.0335,0.853846389,6.562664267,-0.070916237,-0.0685,93.91405588,0.0122,1.960895274,2.099,0.0285,17.66062003,0.002366,6.178666226,-0.00506942
7/1/2008,5,0,1.129889375,3.132882155,-0.04308621,-0.042171188,2.022978626,0.013341804,0.066508145,5.8,0.24657656,-0.016235532,2.553483145,0.525101113,0.219468849,3.958,-0.0043,0.386554926,3.245,-0.0276,0.623523189,1.67,-0.0291,0.958609531,6.633580504,-0.126612841,-0.1189,99.72402652,-0.0099,1.957398884,2.288,-0.00412,39.07436438,0.003177,4.557684207,0.005069509
6/1/2008,5,0,1.193219734,3.175968366,0.295085934,0.343241784,2.260439969,0.002547771,0.090067876,5.6,0.201121854,-0.026076211,2.548962234,1.007699693,0.226453214,3.975,-0.0226,0.429685984,3.337,-0.0271,0.696849745,1.72,-0.0971,1.039510382,6.760193346,0.092495225,0.0969,85.94828516,-0.086,1.898856529,2.255,0.036209,23.44237344,0.001278,3.303973416,0.035486639
5/1/2008,5,-0.045801527,1.197599915,2.880882432,-0.153589718,-0.142376184,2.242572876,0.003194888,0.098183502,5.4,0.16263456,0.04788457,2.537682004,0.842088603,0.236986776,4.067,0.0892,0.490045758,3.43,0.1365,0.792814459,1.905,0.409,1.245696325,6.667698121,0.086966061,0.0909,72.49927359,0.0107,1.896024821,2.162,-0.036625,29.19051853,-0.001104,2.720528319,0.027882943
4/1/2008,5.24,-0.074204947,1.09999798,3.03447215,-0.208510789,-0.188207724,1.996322198,0.001920615,0.105851048,5,0.119163753,-0.004577141,1.754720894,0.606477839,0.226099459,3.734,0.0915,0.560514298,3.018,0.2328,0.892720437,1.352,0.0696,1.253039704,6.580732059,0.075078053,0.078,67.18366685,0.0475,1.897255949,2.382,-0.025128,31.63633289,-0.002938,0.821350717,-0.005069421
3/1/2008,5.66,-0.056666667,0.934457062,3.242982939,-0.035670127,-0.035041446,2.415541078,-0.013888889,0.109645895,5.1,0.122474487,-0.000893585,1.431833889,0.866821293,0.215450506,3.421,-0.0278,0.529150304,2.448,-0.0105,0.850038359,1.264,-0.2843,1.129013478,6.505654007,-0.016112267,-0.016,66.99084468,-0.006,1.836843941,2.157,0.022067,48.01460366,0.002887,2.484066626,0.010139047
2/1/2008,6,-0.140401146,0.736972787,3.278653067,0.012893618,0.012977099,2.970541828,0.001897533,0.119298878,4.9,0.126688595,-0.001207508,1.424373129,0.290411218,0.184350651,3.519,-0.0217,0.449430813,2.474,-0.1052,0.697892932,1.766,-0.0449,1.001599388,6.521766274,0.110969875,0.1174,56.61621774,-0.0348,1.683379015,1.753,-0.00759,21.36436248,0.005399,1.998235972,-0.020277574
1/1/2008,6.98,-0.047748977,0.469445299,3.265759449,0.15224414,0.164444489,2.988322347,0.003172589,0.108653373,5,0.128257553,-0.000603389,1.450986479,0.497057647,0.203967169,3.597,-0.1086,0.338047728,2.765,-0.1997,0.5188815,1.849,-0.4089,0.772471186,6.410796399,-0.002939405,-0.0029,54.79462688,-0.0612,1.588789662,1.748,0.025452,17.22003694,0.013061,4.971282229,0.005069508
12/1/2007,7.33,-0.022666667,0.356121078,3.113515309,-0.016310743,-0.016178443,2.757350528,0.001907184,0.11155965,5,0.118532696,0.002709457,1.465969088,-0.067086313,0.241747736,4.035,0.0218,0.285572252,3.455,0.0171,0.429469906,3.128,0.0571,0.729240427,6.413735804,0.054184427,0.0557,50.46246531,-0.0086,1.668128497,0.907,-0.00874,19.69425096,0.001147,11.08918748,0.010138952
11/1/2007,7.5,-0.031007752,0.2691468,3.129826052,0.210434957,0.234214774,2.676569073,-0.001903553,0.107310557,4.7,0.082462113,-0.001785574,1.497835144,0.593961787,0.227187944,3.949,-0.1171,0.174111108,3.397,-0.1865,0.262151017,2.959,-0.227,0.566074946,6.359551377,-0.036227616,-0.0356,49.9330945,-0.044,1.687491837,0.99,0.062646,19.51687027,0.011388,9.191976719,0.040557661
10/1/2007,7.74,-0.03611457,0.168394378,2.919391094,0.029019336,0.0294445,2.838759239,0.002544529,0.085348957,4.7,0.077781746,-0.001154038,1.601029494,0.213919133,0.221619116,4.473,-0.0263,0.156382721,4.176,-0.0186,0.231038621,3.828,0.0425,0.510076901,6.395778993,0.092916458,0.0974,36.62827681,0.0148,1.654020054,0.645,0.018432,48.46717807,0.003567,7.97574287,0.005069469
9/1/2007,8.03,-0.026666667,0.069570109,2.890371758,-0.261509155,-0.230111173,2.999626855,0.011583012,0.073340909,4.7,0.078740079,0.000918828,1.654749078,0.275590741,0.224011811,4.594,0.0148,0.172388966,4.255,0,0.206380016,3.672,-0.0492,0.366874729,6.302862536,0.097689811,0.1026,27.44388334,0.0358,1.640623185,0.922,0.00233,60.74272442,0.005447,8.978966774,0.010139047
8/1/2007,8.25,0,0,3.151880913,-0.00597021,-0.005952423,3.142136486,-0.003207184,0.082892166,4.6,0.069282032,-0.000393628,1.826631589,-0.183390223,0.24718919,4.527,-0.0435,0.165338878,4.255,-0.0665,0.165765028,3.862,-0.215,0.142460755,6.205172725,-0.040819693,-0.04,28.25982263,0.0129,1.688875066,0.665,0.014998,16.00829173,0.007002,5.185241974,0.002534737
7/1/2007,8.25,0,0,3.157851123,0.370989742,0.449168207,2.603783881,0.001284522,0.092622292,4.7,0.070710678,0.000157476,1.99059479,-0.025437721,0.290213522,4.733,-0.0585,0.166710827,4.558,-0.0749,0.164412118,4.92,0.0343,0.145803864,6.245992418,0.053319138,0.0548,22.77338768,-0.032,1.771947741,-0.187,0.039013,13.02884021,0.006321,7.084859232,0.010139047
6/1/2007,8.25,0,0,2.786861382,0.218073248,0.243678161,1.381958936,-0.000641849,0.10384283,4.6,0.052915026,-0.001441451,2.127577434,0.193797518,0.327724626,5.027,0.0276,0.122311079,4.927,0.0144,0.13419952,4.757,0.01,0.131576594,6.19267328,0.038562811,0.0393,19.67647198,-0.0178,1.816426671,0.27,-0.013263,37.45114022,0.004246,7.522180158,0.015208439
5/1/2007,8.25,0,0,2.568788134,-0.085861291,-0.082278481,1.147481808,0.008414239,0.095939796,4.4,0.06670832,-0.000288207,2.246520666,0.611071867,0.327715244,4.892,0.057,0.143662568,4.857,0.0755,0.144382055,4.71,-0.0259,0.095092937,6.154110469,-0.008075488,-0.008,24.17066939,0.0325,1.802297598,0.182,-0.025944,26.39125901,0.002538,5.972318729,0.010139042
4/1/2007,8.25,0,0,2.654649424,-0.029108084,-0.028688525,1.253823951,-0.006430868,0.097388112,4.5,0.076157731,0.000576747,2.274853566,0.649616269,0.31537805,4.628,-0.0043,0.2038491,4.516,-0.0055,0.201108484,4.835,-0.0363,0.075317771,6.162185957,0.013471964,0.0136,25.33315731,0.0433,1.800394783,-0.207,0.008677,27.421929,0.003403,3.836250253,0.005069468
3/1/2007,8.25,0,0.072732386,2.683757509,-0.05190786,-0.050583658,1.209582779,0.007124352,0.08672434,4.4,0.077781746,0.002364998,2.261529199,0.910569585,0.296146642,4.648,0.0155,0.2354352,4.541,0.0024,0.220905234,5.017,-0.019,0.102192846,6.148713992,0.042824486,0.0438,25.78924232,0.01,1.821115432,-0.369,-0.021418,18.30971603,0.003904,3.324426567,0.025348055
2/1/2007,8.25,0,0.117874698,2.735665368,0.391938332,0.479846449,1.403364123,-0.001293661,0.081165127,4.5,0.072456884,0.002449818,2.225033094,0.535036756,0.252065248,4.577,-0.0492,0.238853651,4.53,-0.058,0.213995457,5.114,0.0022,0.118268997,6.105889506,0.048595553,0.0498,26.34524331,-0.0218,1.806146226,-0.537,0.035901,15.13906471,0.005063,4.062991509,0.005069469
1/1/2007,8.25,0,0.181061684,2.343727036,-0.103823827,-0.098615917,1.277725479,-0.00129199,0.079728707,4.6,0.077781746,-0.001,2.17049456,0.305252725,0.285977436,4.814,0.0243,0.238957946,4.809,0.0245,0.214128622,5.103,0.0247,0.155569527,6.057293953,-0.014935733,-0.0148,24.75562434,0.0141,1.740625545,-0.289,-0.010679,24.54780416,0.003995,4.97227929,0.022813157
12/1/2006,8.25,0,0.260429133,2.447550863,0.057871063,0.059578368,1.216373664,0.007156799,0.060221812,4.4,0.082462113,0.003963012,2.108390567,0.148883375,0.298138234,4.7,0.0533,0.251530073,4.694,0.0555,0.219784137,4.98,-0.0068,0.181024523,6.072229686,-0.066911918,-0.0647,27.32636433,0.0126,1.660770096,-0.28,-0.035085,24.95901171,0.002285,5.00145089,0.015208442
11/1/2006,8.25,0,0.307527777,2.3896798,-0.017265308,-0.017117117,1.196329755,0,0.064161255,4.5,0.082462113,0.003366646,1.964892811,-0.148662042,0.2982874,4.462,-0.0308,0.24313757,4.447,-0.0263,0.217551118,5.014,-0.0107,0.216148329,6.139141604,0.077161978,0.0802,27.26575908,0.0165,1.535776352,-0.552,0.028752,33.77597224,0.004218,3.491168047,0.022813128
10/1/2006,8.25,0,0.370328683,2.406945108,-0.076293484,-0.07345576,1.127776956,0.004575163,0.09577752,4.4,0.078740079,0.003912072,1.885010637,-0.542138985,0.313201441,4.604,-0.0063,0.271232496,4.567,-0.0039,0.247629742,5.068,0.0447,0.319292969,6.061979626,0.002731906,0.0027,26.99554097,0.0315,1.395005943,-0.464,0.011512,26.32028604,0.003965,3.607844555,0.022812769
9/1/2006,8.25,0,0.415142546,2.483238593,-0.027173348,-0.026807474,1.071475783,0.003278689,0.123666217,4.5,0.073824115,0.004679019,2.114938149,-0.490436488,0.29671309,4.633,-0.0209,0.284473568,4.585,-0.0236,0.263280775,4.851,-0.0356,0.396297924,6.059247721,-0.084654612,-0.0812,28.66507167,0.0246,1.315258332,-0.218,0.022313,28.53843118,0.004391,4.460807438,0.030417839
8/1/2006,8.25,0,0.447814446,2.51041194,-0.19429936,-0.176588629,1.068133115,-0.002616089,0.145070864,4.7,0.084852814,-0.001495048,2.245042793,0.196560197,0.340731327,4.732,-0.0513,0.293400447,4.696,-0.043,0.278602385,5.03,-0.0036,0.431559202,6.143902332,-0.06719481,-0.065,30.17261346,0.0213,1.456637959,-0.298,0.033521,23.09737293,0.005217,4.535795006,0.010138952
7/1/2006,8.25,0.028678304,0.479796253,2.7047113,0.133626954,0.142966361,1.168590956,-0.001306336,0.148009009,4.7,0.100249688,-0.001040111,2.365998965,0.295712173,0.340706787,4.988,-0.0305,0.311616146,4.907,-0.0382,0.310708527,5.048,0.0145,0.484907563,6.211097142,0.02761796,0.028,26.35734967,0.0051,1.492100114,-0.06,0.023037,36.73197316,0.005809,5.19401967,0.030417962
6/1/2006,8.02,0.011349306,0.484006428,2.571084346,-0.228633104,-0.20437961,1.119934084,0.004593176,0.143619869,4.6,0.109544512,0.000560374,2.448973804,0.197530864,0.400381624,5.145,0.0043,0.337462772,5.102,0.0131,0.349010363,4.976,0.0362,0.497288425,6.183479182,0.021102502,0.0213,24.0098554,0.0001,1.529276002,0.169,0.010872,36.40571126,0.002458,5.924549294,0.017743192
5/1/2006,7.93,0.023225806,0.497951359,2.79971745,0.349574793,0.41846428,1.121047884,-0.005221932,0.142536545,4.6,0.100249688,-0.001465494,2.461703165,0.496277916,0.400821246,5.123,0.0131,0.291447041,5.036,0.0252,0.313374838,4.802,0.0092,0.508789424,6.16237668,-0.000488128,-0.0005,25.56486243,-0.0309,1.536847837,0.321,-0.005631,21.78631109,0.002628,4.545132158,0.0304178
4/1/2006,7.75,0.029216467,0.503913573,2.450142657,0.01740688,0.017559263,0.764489699,0.007894737,0.137392382,4.7,0.089721792,-0.001224186,2.460172414,0.850850851,0.400310181,5.057,0.042,0.273483292,4.912,0.0199,0.33546558,4.758,0.0361,0.526344416,6.162864808,0.070381407,0.0729,28.45413144,0.0122,1.529406363,0.299,-0.038002,6.788473539,0.003109,2.714464772,0.03041711
3/1/2006,7.53,0.004,0.524590846,2.432735777,-0.080110241,-0.076985413,0.74696854,-0.000657462,0.133066399,4.7,0.083666003,0.003257329,2.429846187,0.55359839,0.386562829,4.853,0.065,0.247127138,4.816,0.046,0.324548661,4.592,-0.0022,0.544248881,6.092483401,0.062128244,0.0641,36.50218574,0.0111,1.507276463,0.261,-0.055518,30.87706439,0.002633,3.055438485,0.050697645
2/1/2006,7.5,0.033057851,0.529655024,2.512846018,-0.04824977,-0.047104247,0.723582753,0.003298153,0.115993295,4.8,0.078740079,0.004209454,2.351759801,0.201714574,0.38805647,4.557,0.0084,0.232069937,4.604,0.0321,0.300696248,4.602,0.0332,0.510530933,6.030355158,-0.087562068,-0.0838,42.33562656,0.0005,1.550233174,-0.045,0.012809,63.63633843,0.002138,3.050097212,0.050695653
1/1/2006,7.26,0.015384615,0.522447233,2.561095788,0.070372753,0.072908036,0.91571857,0.010666667,0.096009259,4.7,0.088317609,0.010265995,2.244825285,0.762195122,0.400202916,4.519,0.0282,0.228550116,4.461,0.0243,0.277521651,4.454,0.1143,0.457071123,6.117917226,0.050136753,0.0514,40.95991909,0.0255,1.48637431,0.065,-0.015976,40.20598782,0.001937,2.530112712,0.01520865
12/1/2005,7.15,0.021428571,0.527425614,2.490723035,0.000828844,0.000829187,0.945526308,0.002673797,0.092640284,4.9,0.071063352,0.002743298,2.082922147,-0.4048583,0.401476449,4.395,-0.0212,0.227717564,4.355,-0.0169,0.262322194,3.997,0.0152,0.445648641,6.067780473,0.037314948,0.038,43.03522669,-0.001,1.442383311,0.398,0.026477,11.67514275,0.003666,2.153411325,0.015208439
11/1/2005,7,0.037037037,0.508553504,2.489894191,-0.239264973,-0.212793734,0.94502619,0.001338688,0.108243553,5,0.098994949,0.005461944,2.078671257,-0.803212851,0.373298362,4.49,-0.0147,0.216304415,4.43,-0.0034,0.248964611,3.937,0.0181,0.44337674,6.030465525,-0.016614413,-0.0165,47.67164227,0.0352,1.381237073,0.553,0.012485,18.05006781,0.002993,2.995473307,0.068443476
10/1/2005,6.75,0.024279211,0.497537268,2.729159164,0.250941503,0.285234899,0.919799163,-0.002670227,0.125698051,5,0.107004673,0.004168381,2.058829171,0.201207243,0.260659363,4.557,0.0519,0.183363301,4.445,0.0593,0.216499551,3.867,0.0992,0.439784594,6.047079938,-0.104715083,-0.0994,52.55610781,-0.0177,1.385161332,0.69,-0.022459,26.78261737,0.001098,3.502620876,0.025347533
9/1/2005,6.59,0.023291925,0.48997619,2.478217662,-0.055479152,-0.053968254,0.761709919,0.002006689,0.125698051,5,0.119373364,-0.00466754,2.426866076,1.221995927,0.311559633,4.332,0.0792,0.185393156,4.196,0.0865,0.199044523,3.518,0.0043,0.444739075,6.151795021,0.009433582,0.0095,43.19879265,0.0069,1.366228033,0.814,-0.041069,15.34374065,-0.00006,2.219477716,0.060837928
8/1/2005,6.44,0.0304,0.492229621,2.533696814,0.085281273,0.089023336,0.728039834,0.001339585,0.134333747,4.9,0.124298029,0.000737524,2.436657118,0.511770727,0.250448769,4.014,-0.0626,0.183790974,3.862,-0.0653,0.268576101,3.503,0.0336,0.458923971,6.142361439,0.145911838,0.1571,26.45617102,-0.0112,1.461065237,0.511,0.035543,45.26389301,0.004896,0.646534093,0.035486727
7/1/2005,6.25,0.039933444,0.49356301,2.448415541,-0.039818899,-0.039036545,0.989848726,0.01014885,0.132178331,5,0.119373364,0.000491924,2.4368135,0.462724936,0.251138405,4.282,0.0921,0.182754723,4.132,0.1159,0.277243495,3.389,0.0929,0.469947337,5.996449601,0.056836662,0.0585,21.67103859,0.036,1.494090985,0.893,-0.036368,31.3416976,-0.000608,2.927624008,0.035487713
6/1/2005,6.01,0.005016722,0.499356252,2.48823444,-0.098777433,-0.094055681,0.893370024,-0.002025658,0.14441068,5,0.107004673,0.001477954,2.436243863,0.051440329,0.247965186,3.921,-0.0166,0.157942359,3.703,-0.0091,0.303191615,3.101,0.0584,0.493271629,5.939612939,0.06781041,0.0702,25.12005543,-0.0001,1.571167993,0.82,0.022747,29.11166046,0.001802,2.78074882,0.020277963
5/1/2005,5.98,0.04,0.515955424,2.587011873,-0.141494337,-0.131939909,0.881006527,0.00202977,0.163026923,5.1,0.083964278,0.003681015,2.435170651,-0.102774923,0.247907858,3.987,-0.0507,0.157267253,3.737,-0.0423,0.302469539,2.93,0.0213,0.517416273,5.871802529,0.003394711,0.0034,26.85411793,0.03,1.610356855,1.057,0.032511,26.14673771,0.003251,0.954279484,0.01520864
4/1/2005,5.75,0.03046595,0.511277268,2.72850621,0.088021328,0.092011412,0.915859159,0.002033898,0.155334764,5.2,0.071063352,0.002506059,2.437055515,0.672529747,0.252216871,4.2,-0.0642,0.183782601,3.902,-0.0647,0.293875938,2.869,0.0372,0.527436579,5.868407817,-0.081250136,-0.078,30.5010509,-0.0201,1.613234719,1.331,0.039067,37.97533791,0.003691,2.659840409,0.010138949
